Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
2009219000656,379580,340310,-2.305445,52.959747,21,3,2,1,16/01/2009,6,00:01,253,E10000028,3,53,6,30,3,4,6,595,0,0,4,1,1,0,0,2,1,E01029570,1,9,0,7,0,6,0,0,0,0,1,1,15,2,7,1794,1,3,8,3,TOYOTA              ,COROLLA VERSO TR VVT-I     ,,,,,,,,,,,,
2009219000656,379580,340310,-2.305445,52.959747,21,3,2,1,16/01/2009,6,00:01,253,E10000028,3,53,6,30,3,4,6,595,0,0,4,1,1,0,0,2,1,E01029570,2,9,0,18,0,8,0,0,0,0,3,1,1,2,6,1984,1,2,4,1,SEAT                ,LEON FR T FSI              ,1,1,2,6,3,0,0,0,0,-1,9,1
2009130027309,432990,436040,-1.500368,53.819593,13,2,1,1,16/01/2009,6,00:15,204,E08000035,3,58,3,40,3,4,6,0,0,0,4,2,2,0,0,1,1,E01011423,1,5,0,18,0,1,2,0,1,0,0,1,15,1,7,1000,1,2,1,1,YAMAHA              ,                           ,1,1,1,7,2,0,0,0,0,-1,5,1
2009070014546,365350,393060,-2.523018,53.433167,7,3,2,1,16/01/2009,6,00:17,128,E06000007,1,62,3,70,0,0,-1,0,0,0,4,1,2,0,0,1,1,E01012464,1,9,0,18,0,0,0,0,0,0,1,1,15,1,6,-1,-1,-1,10,1,SUZUKI              ,GSF 650 SA K7              ,1,1,1,6,3,0,0,0,0,-1,9,1
2009070014546,365350,393060,-2.523018,53.433167,7,3,2,1,16/01/2009,6,00:17,128,E06000007,1,62,3,70,0,0,-1,0,0,0,4,1,2,0,0,1,1,E01012464,2,21,1,18,0,0,0,0,0,0,2,1,1,1,8,12580,2,4,2,1,,,,,,,,,,,,,,
200937L016522,633670,285140,1.434621,52.414272,37,3,1,1,16/01/2009,6,00:35,416,E10000029,5,948,6,60,9,4,-1,-1,0,0,6,1,1,0,0,2,1,E01030285,1,9,0,18,0,8,0,0,7,9,3,1,15,1,4,1796,1,8,6,3,,,1,1,1,4,3,0,0,0,0,-1,9,3
2009470900410,544340,101470,0.046675,50.794760,47,3,1,1,16/01/2009,6,01:30,554,E10000011,3,259,2,30,5,4,5,7,0,0,4,2,2,0,0,1,1,E01021049,1,9,0,16,0,7,1,0,3,10,1,1,15,2,4,1753,2,14,4,1,,,1,2,2,8,3,0,0,1,0,-1,9,1
200922C900339,382770,258040,-2.253650,52.220262,22,3,1,1,16/01/2009,6,01:40,273,E10000034,3,443,6,30,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01032190,1,9,0,17,0,0,0,0,1,10,1,1,2,2,4,1124,1,7,9,1,CITROEN             ,SAXO FORTE                 ,1,1,2,4,3,0,0,0,0,-1,9,1
2009219000642,405980,306780,-1.913035,52.658685,21,3,1,1,16/01/2009,6,02:30,252,E10000028,5,210,6,50,0,-1,-1,0,0,0,6,1,2,0,7,2,1,E01029505,1,9,0,18,0,0,0,0,0,0,1,1,2,1,8,1400,1,9,5,1,,,1,1,1,8,3,0,0,0,0,-1,9,1
2009950000400,325550,672320,-3.193410,55.938189,95,3,2,2,16/01/2009,6,02:35,923,S12000036,6,0,6,30,9,4,6,0,0,0,4,1,2,0,0,1,1,,1,9,0,18,0,1,1,0,0,10,1,1,1,1,-1,1248,2,1,-1,1,,,1,1,1,-1,3,0,0,0,0,-1,9,1
