Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
2009130243609,414650,406280,-1.780345,53.552939,13,3,1,1,21/03/2009,7,00:05,203,E08000034,4,6106,6,30,3,4,6,0,0,0,7,1,1,0,0,2,1,E01011183,1,8,0,1,0,2,0,0,0,0,2,1,1,1,6,2184,2,6,5,1,NISSAN              ,PRIMERA S TD               ,1,3,2,4,3,5,3,0,0,-1,0,3
2009559C01119,410910,94130,-1.846747,50.746608,55,3,2,1,21/03/2009,7,00:09,640,E06000028,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01015339,1,9,0,4,0,8,0,0,0,0,0,1,15,1,-1,1598,1,16,-1,-1,MAZDA               ,323 GLXI ABS               ,1,2,2,4,3,0,0,2,0,-1,9,1
2009559C01119,410910,94130,-1.846747,50.746608,55,3,2,1,21/03/2009,7,00:09,640,E06000028,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01015339,2,9,0,18,0,1,0,0,0,0,0,1,1,1,7,1753,2,6,4,1,FORD                ,FOCUS LX TD DI             ,,,,,,,,,,,,
200901KD50138,553780,188400,0.217706,51.573444,1,3,2,1,21/03/2009,7,00:15,15,E09000016,5,0,1,30,2,4,5,0,0,0,4,1,1,0,0,1,2,E01002274,1,9,0,18,0,8,0,0,0,0,4,1,15,2,8,1396,1,7,10,1,MG                  ,ZR+                        ,1,1,2,8,3,0,0,0,0,-1,9,1
200901KD50138,553780,188400,0.217706,51.573444,1,3,2,1,21/03/2009,7,00:15,15,E09000016,5,0,1,30,2,4,5,0,0,0,4,1,1,0,0,1,2,E01002274,2,9,0,18,0,8,0,0,0,0,1,1,15,1,-1,-1,-1,-1,1,1,,,,,,,,,,,,,,
200906X013003,390290,410370,-2.148170,53.589812,6,3,1,2,21/03/2009,7,00:30,106,E08000005,1,62,3,70,0,0,-1,0,0,0,4,1,1,0,0,2,1,E01005467,1,9,0,18,0,0,0,0,0,0,1,1,15,1,5,1388,1,3,4,1,,,1,1,1,5,3,0,0,0,0,-1,9,1
200906X013003,390290,410370,-2.148170,53.589812,6,3,1,2,21/03/2009,7,00:30,106,E08000005,1,62,3,70,0,0,-1,0,0,0,4,1,1,0,0,2,1,E01005467,1,9,0,18,0,0,0,0,0,0,1,1,15,1,5,1388,1,3,4,1,,,2,2,2,5,3,0,0,1,0,-1,9,1
200906A012816,384910,399300,-2.228910,53.490182,6,3,1,1,21/03/2009,7,00:35,102,E08000003,3,664,6,30,0,0,-1,0,0,0,4,1,1,0,0,1,1,E01005131,1,10,0,18,0,0,0,0,0,0,4,1,2,1,6,-1,-1,-1,2,1,FORD                ,TOURNEO CONN T230 LX90     ,1,3,1,6,3,9,5,0,0,-1,0,1
200901TA00046,529040,181110,-0.141752,51.514132,1,1,1,1,21/03/2009,7,00:42,1,E09000033,3,4201,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01004764,1,11,0,18,0,1,0,0,0,0,1,1,1,1,9,9200,2,6,4,1,DAF                 ,                           ,1,3,1,6,1,5,1,0,0,-1,0,-1
200901CW10747,529960,180380,-0.128770,51.507361,1,2,1,1,21/03/2009,7,00:45,1,E09000033,3,4,2,30,1,4,3,4,0,1,4,1,1,0,0,1,2,E01004736,1,9,0,18,0,2,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,,,1,3,1,7,2,4,1,0,0,-1,0,-1
