Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
201042I008101,556080,180690,0.247453,51.503541,42,3,2,2,16/01/2010,7,00:09,462,E06000034,3,1335,6,30,1,4,6,0,0,0,4,1,1,0,0,2,1,E01015925,1,10,0,18,0,4,0,0,0,0,1,1,1,1,9,1998,2,6,8,1,FORD                ,TOURNEO GLX 280 SWB        ,1,2,2,4,3,0,0,0,0,-1,10,2
201042I008101,556080,180690,0.247453,51.503541,42,3,2,2,16/01/2010,7,00:09,462,E06000034,3,1335,6,30,1,4,6,0,0,0,4,1,1,0,0,2,1,E01015925,1,10,0,18,0,4,0,0,0,0,1,1,1,1,9,1998,2,6,8,1,FORD                ,TOURNEO GLX 280 SWB        ,2,2,2,7,3,0,0,0,0,-1,10,2
201042I008101,556080,180690,0.247453,51.503541,42,3,2,2,16/01/2010,7,00:09,462,E06000034,3,1335,6,30,1,4,6,0,0,0,4,1,1,0,0,2,1,E01015925,2,9,0,18,0,3,0,0,1,0,1,1,15,1,9,1991,1,10,6,2,ROVER               ,75 CLASSIC SE AUTO         ,,,,,,,,,,,,
20103104C0033,459180,341970,-1.120197,52.971806,31,1,2,1,16/01/2010,7,00:15,346,E06000018,5,171,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01013936,1,9,0,18,0,1,1,0,0,0,1,1,15,1,5,2598,1,14,3,1,AUDI                ,A4 QUATTRO                 ,,,,,,,,,,,,
20103104C0033,459180,341970,-1.120197,52.971806,31,1,2,1,16/01/2010,7,00:15,346,E06000018,5,171,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01013936,2,9,0,5,0,6,0,0,0,0,3,1,15,1,7,1242,1,8,3,1,FIAT                ,PUNTO 1.2                  ,1,1,1,7,1,0,0,0,0,-1,9,1
2010620197326,314180,176510,-3.237276,51.480963,62,3,2,1,16/01/2010,7,00:15,741,W06000015,3,48,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,W01001746,1,9,0,5,0,0,0,0,0,0,3,1,2,1,8,-1,-1,-1,-1,2,,,,,,,,,,,,,,
2010620197326,314180,176510,-3.237276,51.480963,62,3,2,1,16/01/2010,7,00:15,741,W06000015,3,48,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,W01001746,2,8,0,18,0,0,0,0,0,0,4,1,1,1,7,1997,2,6,-1,1,PEUGEOT             ,EXPERT E7 TAXI             ,1,1,1,7,3,0,0,0,0,-1,8,1
201001YR90116,534430,190290,-0.060615,51.595371,1,3,2,1,16/01/2010,7,00:16,31,E09000014,5,0,6,20,6,3,6,0,0,0,4,1,1,3,0,1,1,E01002076,1,9,0,4,0,8,0,0,0,0,1,1,15,1,5,1124,1,6,-1,-1,CITROEN             ,C2 SX                      ,1,2,1,5,3,0,0,1,0,-1,9,1
201001YR90116,534430,190290,-0.060615,51.595371,1,3,2,1,16/01/2010,7,00:16,31,E09000014,5,0,6,20,6,3,6,0,0,0,4,1,1,3,0,1,1,E01002076,2,9,0,18,0,8,1,0,0,0,1,1,15,2,6,1149,1,3,-1,-1,RENAULT             ,CLIO DYNAMIQUE S TUR 100   ,,,,,,,,,,,,
2010130000557,429610,419530,-1.553285,53.671405,13,3,2,1,16/01/2010,7,00:18,206,E08000036,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01011794,1,9,0,18,0,0,0,0,0,0,1,1,15,1,6,1796,1,3,5,1,,,1,2,1,6,3,0,0,1,0,-1,9,1
