Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
2009960902505,300970,680970,-3.589938,56.011440,96,3,1,1,02/11/2009,2,,924,S12000014,6,0,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,,1,11,0,18,0,1,0,0,0,0,4,1,15,1,7,-1,-1,-1,-1,1,,,1,3,2,2,3,5,2,0,0,-1,0,1
200922F906110,340890,313160,-2.876442,52.712833,22,3,1,1,02/11/2009,2,00:26,286,E06000051,3,458,6,60,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01028979,1,9,0,17,0,0,2,0,2,1,1,1,15,1,4,1360,1,8,5,3,PEUGEOT             ,206 LX                     ,1,1,1,4,3,0,0,0,0,-1,9,3
200904BB09165,343780,464790,-2.860734,54.075957,4,3,2,1,02/11/2009,2,00:29,76,E10000017,3,589,1,30,1,4,6,0,0,1,4,5,2,0,0,1,1,E01025139,1,8,0,18,0,4,0,0,0,0,1,1,1,1,9,1560,2,3,4,1,CITROEN             ,XSARA PICASSO DESIRE 92    ,1,2,2,6,3,0,0,2,0,-1,8,1
200904BB09165,343780,464790,-2.860734,54.075957,4,3,2,1,02/11/2009,2,00:29,76,E10000017,3,589,1,30,1,4,6,0,0,1,4,5,2,0,0,1,1,E01025139,2,8,0,17,0,8,0,0,0,0,1,1,1,1,7,1991,2,3,4,1,HYUNDAI             ,TRAJET GSI CRTD            ,,,,,,,,,,,,
2009520909992,359380,173870,-2.586117,51.462286,52,3,2,2,02/11/2009,2,00:40,601,E06000023,6,0,6,30,6,4,6,0,0,0,4,2,2,0,0,1,1,E01014490,1,9,0,18,0,6,0,0,0,0,3,1,15,2,5,1242,1,7,2,1,FIAT                ,PUNTO ACTIVE SPORT         ,1,2,1,5,3,0,0,1,0,-1,9,1
2009520909992,359380,173870,-2.586117,51.462286,52,3,2,2,02/11/2009,2,00:40,601,E06000023,6,0,6,30,6,4,6,0,0,0,4,2,2,0,0,1,1,E01014490,1,9,0,18,0,6,0,0,0,0,3,1,15,2,5,1242,1,7,2,1,FIAT                ,PUNTO ACTIVE SPORT         ,2,2,1,5,3,0,0,2,0,-1,9,1
2009520909992,359380,173870,-2.586117,51.462286,52,3,2,2,02/11/2009,2,00:40,601,E06000023,6,0,6,30,6,4,6,0,0,0,4,2,2,0,0,1,1,E01014490,2,9,0,18,0,8,0,0,0,0,1,1,15,1,6,2180,2,17,3,1,TOYOTA              ,                           ,,,,,,,,,,,,
2009520910153,337920,162900,-2.893069,51.361708,52,3,2,1,02/11/2009,2,00:40,605,E06000024,1,5,7,70,5,4,1,5,0,0,4,8,4,0,0,2,1,E01014743,1,9,0,18,0,1,1,0,1,7,1,1,15,1,9,1997,2,4,8,1,CITROEN             ,XSARA PICASSO DESIRE 2HDI  ,,,,,,,,,,,,
2009520910153,337920,162900,-2.893069,51.361708,52,3,2,1,02/11/2009,2,00:40,605,E06000024,1,5,7,70,5,4,1,5,0,0,4,8,4,0,0,2,1,E01014743,2,9,0,18,0,6,1,0,0,0,1,1,15,1,6,1149,1,7,-1,1,,,1,1,1,6,3,0,0,0,0,-1,9,1
2009609208943,252410,366590,-4.209794,53.175879,60,2,1,1,02/11/2009,2,01:00,722,W06000002,3,487,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,W01000119,1,9,0,17,0,0,2,0,1,7,1,1,15,1,5,1796,1,4,-1,2,VAUXHALL            ,CORSA SRI 16V              ,1,1,1,5,2,0,0,0,0,-1,9,2
200943N035119,466920,219600,-1.029419,51.870924,43,3,1,1,02/11/2009,2,01:05,476,E10000002,3,41,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01017673,1,9,0,18,0,0,2,0,1,9,4,1,15,1,4,1994,2,6,8,3,MG                  ,ZR+ TD                     ,1,1,1,4,3,0,0,0,0,-1,9,3
200920K084601,400450,294790,-1.994805,52.550927,20,3,1,1,02/11/2009,2,01:28,305,E08000028,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01009963,1,9,0,18,0,0,0,0,1,10,1,1,15,2,7,1248,2,1,3,1,VAUXHALL            ,CORSA CLUB A/C CDTI        ,1,1,2,7,3,0,0,0,0,-1,9,1
200904AL09189,339330,439660,-2.923729,53.849615,4,3,1,1,02/11/2009,2,01:40,74,E10000017,3,585,6,50,6,2,3,585,0,0,4,1,2,0,0,2,1,E01025026,1,9,0,7,0,8,2,7,0,0,1,1,15,1,6,1997,2,3,7,1,PEUGEOT             ,407 SE HDI                 ,1,1,1,6,3,0,0,0,0,-1,9,1
2009520910073,358670,181610,-2.597246,51.531827,52,3,1,1,02/11/2009,2,03:38,612,E06000025,1,5,3,70,5,4,1,5,0,0,4,1,2,0,0,2,2,E01014861,1,9,0,18,0,7,1,0,1,0,1,1,15,1,5,1598,1,10,2,1,RENAULT             ,CLIO RXE                   ,1,1,1,5,3,0,0,0,0,-1,9,1
2009120190318,407020,455440,-1.894411,53.994954,12,3,1,2,02/11/2009,2,03:45,180,E10000023,4,6160,6,60,0,0,-1,0,0,0,6,5,2,0,0,2,1,E01027557,1,9,0,17,0,0,2,0,2,10,4,1,15,1,7,1341,1,10,7,3,HYUNDAI             ,ACCENT SIENA               ,1,1,1,7,3,0,0,0,0,-1,9,3
2009120190318,407020,455440,-1.894411,53.994954,12,3,1,2,02/11/2009,2,03:45,180,E10000023,4,6160,6,60,0,0,-1,0,0,0,6,5,2,0,0,2,1,E01027557,1,9,0,17,0,0,2,0,2,10,4,1,15,1,7,1341,1,10,7,3,HYUNDAI             ,ACCENT SIENA               ,2,2,2,6,3,0,0,2,0,-1,9,2
200901ZD30826,531420,167800,-0.112414,51.393969,1,3,1,1,02/11/2009,2,04:08,20,E09000008,4,266,6,30,0,-1,-1,0,0,8,4,1,1,0,0,1,1,E01001175,1,9,0,18,0,0,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,,,1,3,1,9,3,5,1,0,0,-1,0,1
2009120190322,437180,472280,-1.432314,54.145015,12,2,2,2,02/11/2009,2,05:10,182,E10000023,2,1,3,70,0,0,-1,0,0,0,6,1,2,0,0,2,1,E01027688,1,9,0,11,0,0,1,0,0,0,1,1,15,1,5,1968,2,4,8,2,,,1,1,1,5,2,0,0,0,0,-1,9,2
2009120190322,437180,472280,-1.432314,54.145015,12,2,2,2,02/11/2009,2,05:10,182,E10000023,2,1,3,70,0,0,-1,0,0,0,6,1,2,0,0,2,1,E01027688,2,9,0,18,0,0,1,0,1,10,2,1,1,1,5,1968,2,1,3,1,VOLKSWAGEN          ,PASSAT SPORT TDI DSG S-A   ,2,1,1,5,3,0,0,0,0,-1,9,1
2009920904574,400000,863050,-2.001639,57.657429,92,1,2,1,02/11/2009,2,05:20,911,S12000034,3,90,6,60,0,-1,-1,0,0,0,6,2,5,0,0,2,1,,1,9,0,18,0,0,2,0,7,10,4,1,2,1,10,1390,1,10,-1,3,,,1,1,1,10,1,0,0,0,0,-1,9,3
2009920904574,400000,863050,-2.001639,57.657429,92,1,2,1,02/11/2009,2,05:20,911,S12000034,3,90,6,60,0,-1,-1,0,0,0,6,2,5,0,0,2,1,,2,21,0,18,0,0,0,0,0,0,1,1,1,1,8,6870,2,8,-1,1,MAN                 ,                           ,,,,,,,,,,,,
2009520910037,358780,177080,-2.595129,51.491105,52,3,2,1,02/11/2009,2,05:27,601,E06000023,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01014633,1,9,0,1,0,0,0,4,0,0,3,1,1,2,6,1796,1,5,-1,-1,,,1,2,2,5,3,0,0,1,0,-1,9,1
2009520910037,358780,177080,-2.595129,51.491105,52,3,2,1,02/11/2009,2,05:27,601,E06000023,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01014633,2,9,0,2,0,0,0,0,0,0,3,1,15,2,7,1587,1,20,5,1,TOYOTA              ,COROLLA EXECUTIVE          ,,,,,,,,,,,,
200901TD00326,539720,174980,0.009640,51.456509,1,1,1,1,02/11/2009,2,05:32,7,E09000023,3,20,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01003286,1,5,0,17,0,1,1,7,1,10,1,1,2,1,7,1170,1,-1,10,3,,,1,1,1,7,1,0,0,0,0,-1,5,3
200901MM70961,535090,178570,-0.055587,51.489893,1,3,2,2,02/11/2009,2,05:41,8,E09000028,3,2208,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01003986,1,9,0,18,0,1,0,0,0,0,1,1,1,1,5,5998,1,2,3,1,,,1,1,1,5,3,0,0,0,0,-1,9,1
200901MM70961,535090,178570,-0.055587,51.489893,1,3,2,2,02/11/2009,2,05:41,8,E09000028,3,2208,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01003986,2,21,0,18,0,2,0,0,0,0,1,1,1,1,9,12913,2,2,1,1,HINO                ,                           ,2,1,1,9,3,0,0,0,0,-1,21,1
200942I366411,617020,215160,1.145653,51.792918,42,3,1,1,02/11/2009,2,05:45,461,E10000012,6,0,6,30,9,4,-1,-1,0,0,4,1,1,0,0,1,2,E01021968,1,9,0,7,0,8,0,0,0,0,4,1,15,3,-1,-1,-1,-1,-1,-1,,,1,3,1,6,3,5,1,0,0,-1,0,1
2009620195292,312670,169320,-3.257239,51.416096,62,3,1,1,02/11/2009,2,05:50,746,W06000014,6,0,2,30,0,-1,-1,0,0,0,4,2,2,0,0,1,2,W01001081,1,9,0,18,0,0,0,0,0,0,0,1,15,3,-1,-1,-1,-1,-1,-1,,,1,3,1,6,3,9,9,0,0,-1,0,1
2009440475707,463480,99670,-1.100723,50.793062,44,3,2,1,02/11/2009,2,05:55,498,E06000044,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01017134,1,9,0,6,0,0,0,0,0,0,1,1,2,1,6,1598,1,3,1,1,VAUXHALL            ,ZAFIRA EXPRESSION          ,,,,,,,,,,,,
2009440475707,463480,99670,-1.100723,50.793062,44,3,2,1,02/11/2009,2,05:55,498,E06000044,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01017134,2,1,0,18,0,0,0,0,0,0,1,1,2,1,8,-1,-1,-1,-1,-1,,,1,1,1,8,3,0,0,0,0,-1,1,-1
200904AM09207,331590,433490,-3.039990,53.793204,4,3,2,1,02/11/2009,2,06:10,71,E06000009,3,5099,6,30,7,2,6,0,0,0,7,1,2,0,0,1,1,E01012698,1,20,0,18,0,1,0,0,0,0,4,1,1,1,7,-1,-1,-1,1,1,VAUXHALL            ,MOVANO 3500 CDTI MWB       ,,,,,,,,,,,,
200904AM09207,331590,433490,-3.039990,53.793204,4,3,2,1,02/11/2009,2,06:10,71,E06000009,3,5099,6,30,7,2,6,0,0,0,7,1,2,0,0,1,1,E01012698,2,9,0,5,0,1,0,0,0,0,1,1,2,2,8,1596,1,8,4,1,FIAT                ,MAREA 100 SX WEEKEND       ,1,1,2,8,3,0,0,0,0,-1,9,1
200905AA02876,322380,387450,-3.168306,53.378168,5,3,1,1,02/11/2009,2,06:32,95,E08000015,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01007263,1,9,0,9,0,0,0,0,0,0,3,1,15,1,10,-1,-1,-1,2,1,,,1,3,2,7,3,5,3,0,0,-1,0,1
200905AA02536,326310,389500,-3.109719,53.397155,5,3,2,1,02/11/2009,2,07:00,95,E08000015,3,551,6,30,3,4,6,0,0,4,4,2,2,0,0,1,1,E01007225,1,9,0,9,0,6,0,0,0,0,1,1,2,1,8,1598,1,1,5,1,VAUXHALL            ,ASTRA DESIGN               ,,,,,,,,,,,,
200905AA02536,326310,389500,-3.109719,53.397155,5,3,2,1,02/11/2009,2,07:00,95,E08000015,3,551,6,30,3,4,6,0,0,4,4,2,2,0,0,1,1,E01007225,2,1,0,18,0,1,0,0,0,0,4,1,2,1,8,-1,-1,-1,8,1,,,1,1,1,8,3,0,0,0,0,-1,1,1
2009330906502,452300,300500,-1.229253,52.599752,33,1,1,1,02/11/2009,2,07:00,360,E10000018,4,582,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01025626,1,21,0,18,0,0,0,0,0,0,1,1,1,1,6,-1,-1,-1,8,2,VOLVO               ,                           ,1,3,1,7,1,5,1,0,0,-1,0,3
2009440475847,448530,110370,-1.311402,50.890719,44,3,2,1,02/11/2009,2,07:00,491,E10000014,3,27,6,40,3,4,6,0,0,0,4,1,1,0,0,1,1,E01022658,1,9,0,9,0,8,0,0,0,0,3,1,15,1,9,1124,1,9,5,1,CITROEN             ,SAXO FORTE                 ,,,,,,,,,,,,
2009440475847,448530,110370,-1.311402,50.890719,44,3,2,1,02/11/2009,2,07:00,491,E10000014,3,27,6,40,3,4,6,0,0,0,4,1,1,0,0,1,1,E01022658,2,9,0,13,0,1,0,0,0,0,1,1,15,2,6,2500,2,24,8,1,,,1,2,1,6,3,0,0,1,0,-1,9,1
2009350365109,520180,296650,-0.228798,52.554399,35,3,1,1,02/11/2009,2,07:07,394,E06000031,3,1139,3,70,5,4,3,1139,0,0,1,1,1,0,0,2,1,E01015668,1,20,0,11,0,5,0,10,1,7,1,1,1,1,5,-1,-1,-1,-1,-1,FORD                ,TRANSIT 280 SWB TD         ,1,1,1,5,3,0,0,0,0,-1,20,-1
200922E906166,356650,219060,-2.631032,51.868380,22,3,1,1,02/11/2009,2,07:09,285,E06000019,3,40,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01014031,1,19,0,17,0,0,2,0,8,6,1,1,1,1,6,-1,-1,-1,8,1,LAND ROVER          ,RANGE ROVER VOGUE TDV8 A   ,1,1,1,6,3,0,0,0,0,-1,19,1
200901HT20682,534110,181330,-0.068646,51.514929,1,3,2,1,02/11/2009,2,07:10,5,E09000030,4,134,6,30,3,2,3,13,0,0,1,1,1,0,0,1,1,E01004325,1,9,0,7,0,8,0,0,0,0,3,1,15,1,7,1587,1,10,1,1,TOYOTA              ,COROLLA GLS AUTO           ,1,1,1,7,3,0,0,0,0,-1,9,1
200901HT20682,534110,181330,-0.068646,51.514929,1,3,2,1,02/11/2009,2,07:10,5,E09000030,4,134,6,30,3,2,3,13,0,0,1,1,1,0,0,1,1,E01004325,2,9,0,18,0,8,0,0,0,0,1,1,15,1,6,4735,1,-1,8,1,ASTON MARTIN        ,VANTAGE V8 AUTO            ,,,,,,,,,,,,
200932C318009,534530,362690,0.009958,53.144356,32,3,2,1,02/11/2009,2,07:12,351,E10000019,3,155,6,60,6,4,5,624,0,0,1,1,2,0,0,2,1,E01026060,1,9,0,5,0,1,0,0,0,0,1,1,1,1,4,1196,1,13,5,3,,,,,,,,,,,,,,
200932C318009,534530,362690,0.009958,53.144356,32,3,2,1,02/11/2009,2,07:12,351,E10000019,3,155,6,60,6,4,5,624,0,0,1,1,2,0,0,2,1,E01026060,2,9,0,18,0,1,0,0,1,10,1,1,1,2,8,1970,1,8,4,3,ALFA ROMEO          ,147 SELESPEED              ,1,1,2,8,3,0,0,0,0,-1,9,3
2009460178657,562360,173340,0.334484,51.435739,46,3,2,1,02/11/2009,2,07:15,535,E10000016,3,2260,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01024280,1,19,0,18,0,1,0,0,0,0,1,1,1,1,6,1998,2,7,6,1,FORD                ,TRANSIT 260 SWB TD         ,,,,,,,,,,,,
2009460178657,562360,173340,0.334484,51.435739,46,3,2,1,02/11/2009,2,07:15,535,E10000016,3,2260,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01024280,2,9,0,10,0,1,0,0,0,0,2,1,1,2,7,1388,1,5,3,1,FORD                ,FIESTA FLAME               ,1,1,2,7,3,0,0,0,0,-1,9,1
200914A193409,453150,404690,-1.199526,53.536170,14,3,3,6,02/11/2009,2,07:18,211,E08000017,2,1,3,70,0,0,-1,0,0,0,1,1,1,0,0,2,1,E01007588,1,9,0,3,0,0,0,0,0,0,2,1,15,1,6,1895,1,12,8,1,BMW                 ,318 I S                    ,5,1,1,6,3,0,0,0,0,-1,9,1
200914A193409,453150,404690,-1.199526,53.536170,14,3,3,6,02/11/2009,2,07:18,211,E08000017,2,1,3,70,0,0,-1,0,0,0,1,1,1,0,0,2,1,E01007588,2,9,0,3,0,0,0,0,0,0,2,1,15,1,8,1995,2,4,6,3,VAUXHALL            ,ZAFIRA BREEZE DTI          ,1,2,2,7,3,0,0,1,0,-1,9,2
200914A193409,453150,404690,-1.199526,53.536170,14,3,3,6,02/11/2009,2,07:18,211,E08000017,2,1,3,70,0,0,-1,0,0,0,1,1,1,0,0,2,1,E01007588,2,9,0,3,0,0,0,0,0,0,2,1,15,1,8,1995,2,4,6,3,VAUXHALL            ,ZAFIRA BREEZE DTI          ,2,2,2,7,3,0,0,2,0,-1,9,2
200914A193409,453150,404690,-1.199526,53.536170,14,3,3,6,02/11/2009,2,07:18,211,E08000017,2,1,3,70,0,0,-1,0,0,0,1,1,1,0,0,2,1,E01007588,2,9,0,3,0,0,0,0,0,0,2,1,15,1,8,1995,2,4,6,3,VAUXHALL            ,ZAFIRA BREEZE DTI          ,3,2,2,3,3,0,0,2,0,-1,9,2
200914A193409,453150,404690,-1.199526,53.536170,14,3,3,6,02/11/2009,2,07:18,211,E08000017,2,1,3,70,0,0,-1,0,0,0,1,1,1,0,0,2,1,E01007588,2,9,0,3,0,0,0,0,0,0,2,1,15,1,8,1995,2,4,6,3,VAUXHALL            ,ZAFIRA BREEZE DTI          ,4,2,2,3,3,0,0,2,0,-1,9,2
200914A193409,453150,404690,-1.199526,53.536170,14,3,3,6,02/11/2009,2,07:18,211,E08000017,2,1,3,70,0,0,-1,0,0,0,1,1,1,0,0,2,1,E01007588,2,9,0,3,0,0,0,0,0,0,2,1,15,1,8,1995,2,4,6,3,VAUXHALL            ,ZAFIRA BREEZE DTI          ,6,1,1,8,3,0,0,0,0,-1,9,3
200914A193409,453150,404690,-1.199526,53.536170,14,3,3,6,02/11/2009,2,07:18,211,E08000017,2,1,3,70,0,0,-1,0,0,0,1,1,1,0,0,2,1,E01007588,3,9,0,18,0,0,0,0,0,0,1,1,15,1,5,1598,1,6,7,3,,,,,,,,,,,,,,
2009100737209,430560,558090,-1.524781,54.916602,10,3,1,1,02/11/2009,2,07:20,150,E08000024,5,501,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01008857,1,9,0,18,0,0,0,10,2,3,1,1,2,1,4,1364,1,5,9,1,,,1,1,1,4,3,0,0,0,0,-1,9,1
200954DN39309,413790,188980,-1.802313,51.599448,54,3,2,2,02/11/2009,2,07:29,633,E06000030,4,4534,3,40,6,2,4,4534,0,5,1,1,1,0,0,1,1,E01015470,1,19,0,18,0,8,0,0,0,0,1,1,1,1,5,1248,2,1,9,1,VAUXHALL            ,COMBO 2000 CDTI            ,1,1,1,5,3,0,0,0,0,-1,19,1
