Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
200906G020476,395520,397880,-2.068976,53.477617,6,2,1,1,01/09/2009,3,00:10,110,E08000008,6,0,6,30,6,4,6,0,0,0,6,1,2,0,0,1,1,E01006021,1,9,0,5,0,1,0,0,0,0,4,1,15,1,4,1396,1,13,5,1,HONDA               ,CIVIC HAWAII               ,1,3,2,4,2,10,9,0,0,-1,0,1
2009330905183,464410,303070,-1.049978,52.621555,33,3,1,1,01/09/2009,3,00:20,363,E10000018,5,3401,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01025812,1,9,0,17,0,0,0,0,1,4,1,1,15,1,5,1598,1,6,3,1,VOLKSWAGEN          ,GOLF MATCH                 ,1,1,1,5,3,0,0,0,0,-1,9,1
200906A020366,385840,400280,-2.214937,53.499017,6,3,1,1,01/09/2009,3,01:00,102,E08000003,3,6010,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01005204,1,9,0,18,0,1,1,0,7,2,4,1,1,1,6,1248,2,1,-1,-1,VAUXHALL            ,CORSA SPECIAL 16V CDTI     ,1,1,1,6,3,0,0,0,0,-1,9,-1
20094100E0397,523230,226000,-0.209573,51.918853,41,3,3,1,01/09/2009,3,01:08,435,E10000015,6,345,6,30,3,4,6,345,0,0,4,1,1,0,0,1,1,E01023800,1,9,0,17,9,2,0,0,1,10,1,1,15,1,4,1390,1,2,6,1,SEAT                ,IBIZA SPORT                ,1,3,2,6,3,10,9,0,0,-1,0,1
20094100E0397,523230,226000,-0.209573,51.918853,41,3,3,1,01/09/2009,3,01:08,435,E10000015,6,345,6,30,3,4,6,345,0,0,4,1,1,0,0,1,1,E01023800,2,9,0,17,0,1,0,0,0,0,0,1,1,1,6,1248,2,1,2,1,,,,,,,,,,,,,,
20094100E0397,523230,226000,-0.209573,51.918853,41,3,3,1,01/09/2009,3,01:08,435,E10000015,6,345,6,30,3,4,6,345,0,0,4,1,1,0,0,1,1,E01023800,3,9,0,2,9,2,0,0,0,0,4,1,15,3,-1,1948,1,9,-1,-1,VOLVO               ,V40 2.0I                   ,,,,,,,,,,,,
200950GT3D010,174860,44450,-5.159972,50.256957,50,3,1,3,01/09/2009,3,01:15,596,E06000052,6,0,6,30,0,0,-1,0,0,0,4,1,2,0,2,2,1,E01018820,1,9,0,18,0,0,5,11,0,3,1,1,15,1,6,2000,1,14,4,3,,,1,1,1,6,3,0,0,0,0,-1,9,3
200950GT3D010,174860,44450,-5.159972,50.256957,50,3,1,3,01/09/2009,3,01:15,596,E06000052,6,0,6,30,0,0,-1,0,0,0,4,1,2,0,2,2,1,E01018820,1,9,0,18,0,0,5,11,0,3,1,1,15,1,6,2000,1,14,4,3,,,2,2,1,6,3,0,0,2,0,-1,9,3
200950GT3D010,174860,44450,-5.159972,50.256957,50,3,1,3,01/09/2009,3,01:15,596,E06000052,6,0,6,30,0,0,-1,0,0,0,4,1,2,0,2,2,1,E01018820,1,9,0,18,0,0,5,11,0,3,1,1,15,1,6,2000,1,14,4,3,,,3,2,1,5,3,0,0,1,0,-1,9,-1
200930B000370,415340,373130,-1.771532,53.254946,30,3,1,1,01/09/2009,3,01:25,329,E10000007,6,0,6,30,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01019631,1,9,0,18,0,0,2,0,8,10,1,1,15,2,5,1242,1,6,8,3,FIAT                ,PUNTO ACTIVE 8V            ,1,1,2,5,3,0,0,0,0,-1,9,3
