Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
201043W238030,470830,164860,-0.983692,51.378328,43,3,1,1,28/03/2010,1,00:01,475,E06000041,3,33,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01016690,1,9,0,18,0,0,0,0,1,9,1,1,15,1,5,1360,1,11,2,1,,,1,1,1,5,3,0,0,0,0,-1,9,1
2010471001996,520670,116000,-0.284217,50.930772,47,3,1,2,28/03/2010,1,00:12,562,E10000032,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,2,1,E01031642,1,9,0,17,0,8,1,0,1,10,1,1,15,1,4,1396,1,14,9,2,ROVER               ,214 SI                     ,1,1,1,4,3,0,0,0,0,-1,9,2
2010471001996,520670,116000,-0.284217,50.930772,47,3,1,2,28/03/2010,1,00:12,562,E10000032,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,2,1,E01031642,1,9,0,17,0,8,1,0,1,10,1,1,15,1,4,1396,1,14,9,2,ROVER               ,214 SI                     ,2,2,1,5,3,0,0,1,0,-1,9,2
201045WA50131,484340,146680,-0.793908,51.213047,45,1,1,1,28/03/2010,1,00:21,517,E10000030,3,31,3,50,6,2,4,3001,0,5,4,1,1,0,0,1,1,E01030895,1,9,0,18,0,8,0,0,0,0,1,1,2,2,5,1124,1,7,9,1,PEUGEOT             ,206 LOOK                   ,1,3,1,5,1,1,1,0,0,-1,0,1
201030A000133,439500,341760,-1.413260,52.971726,30,3,3,2,28/03/2010,1,00:24,324,E10000007,3,608,6,50,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01019671,1,9,0,18,0,0,0,0,7,10,3,1,15,1,4,1149,1,8,10,1,,,1,1,1,4,3,0,0,0,0,-1,9,1
201030A000133,439500,341760,-1.413260,52.971726,30,3,3,2,28/03/2010,1,00:24,324,E10000007,3,608,6,50,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01019671,2,9,0,18,0,0,0,0,0,0,3,1,2,2,4,1984,1,1,3,1,AUDI                ,TT FSI                     ,2,1,2,4,3,0,0,0,0,-1,9,1
201030A000133,439500,341760,-1.413260,52.971726,30,3,3,2,28/03/2010,1,00:24,324,E10000007,3,608,6,50,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01019671,3,9,0,18,0,0,0,0,0,0,3,1,2,1,5,1332,1,15,3,1,TOYOTA              ,COROLLA SPORTIF            ,,,,,,,,,,,,
2010440124484,431940,115980,-1.546775,50.942319,44,3,5,6,28/03/2010,1,00:26,496,E10000014,1,27,3,70,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01022992,1,9,0,18,0,0,0,0,4,6,1,1,15,1,5,1390,1,7,9,1,RENAULT             ,CLIO PRIVILEGE 16V         ,6,2,1,5,3,0,0,1,0,-1,9,1
2010440124484,431940,115980,-1.546775,50.942319,44,3,5,6,28/03/2010,1,00:26,496,E10000014,1,27,3,70,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01022992,2,9,0,18,0,0,0,0,0,0,1,1,15,1,8,1997,1,6,6,3,HONDA               ,S2000                      ,3,1,1,8,3,0,0,0,0,-1,9,3
2010440124484,431940,115980,-1.546775,50.942319,44,3,5,6,28/03/2010,1,00:26,496,E10000014,1,27,3,70,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01022992,3,9,0,18,0,0,0,0,0,0,1,1,15,2,7,1997,2,8,4,1,CITROEN             ,XSARA PICASSO HDI EXCLUSIVE,4,2,1,8,3,0,0,1,0,-1,9,1
