Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
2010352661210,511080,297070,-0.362820,52.560105,35,3,1,1,08/11/2010,2,00:01,393,E10000003,3,1,3,70,3,4,6,0,0,0,6,1,1,0,0,2,1,E01018127,1,9,0,18,0,1,5,0,0,0,3,1,15,1,9,1910,2,3,10,1,VAUXHALL            ,VECTRA EXCLUSIV CDTI 150   ,1,1,1,9,3,0,0,0,0,-1,9,1
201043P075110,450290,198210,-1.274034,51.680362,43,2,2,1,08/11/2010,2,00:30,483,E10000025,3,4183,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01028699,1,1,0,9,0,0,0,0,0,0,3,1,4,1,3,-1,-1,-1,8,1,,,1,1,1,3,2,0,0,0,0,-1,1,1
201043P075110,450290,198210,-1.274034,51.680362,43,2,2,1,08/11/2010,2,00:30,483,E10000025,3,4183,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01028699,2,9,0,18,0,0,0,0,0,0,1,1,2,1,7,1997,2,6,10,1,PEUGEOT             ,307 SW SE HDI              ,,,,,,,,,,,,
201045EP55895,518950,160960,-0.293850,51.335241,45,3,1,1,08/11/2010,2,00:55,38,E10000030,4,280,6,40,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01030405,1,9,0,18,0,0,0,0,1,4,4,1,15,2,9,998,1,9,10,1,,,1,1,2,9,3,0,0,0,0,-1,9,1
201006P038661,389530,413610,-2.159761,53.618920,6,2,2,1,08/11/2010,2,01:50,106,E08000005,3,58,3,40,0,-1,-1,0,0,0,4,5,2,0,0,1,1,E01005482,1,9,0,17,0,0,0,0,0,7,1,1,15,1,4,1332,1,12,1,1,TOYOTA              ,COROLLA GS                 ,1,1,1,4,2,0,0,0,0,-1,9,1
201006P038661,389530,413610,-2.159761,53.618920,6,2,2,1,08/11/2010,2,01:50,106,E08000005,3,58,3,40,0,-1,-1,0,0,0,4,5,2,0,0,1,1,E01005482,2,9,0,17,0,0,0,0,0,0,0,1,1,1,8,2993,2,1,-1,-1,,,,,,,,,,,,,,
201001PL60783,535420,176310,-0.051703,51.469505,1,3,1,1,08/11/2010,2,02:35,7,E09000023,3,2214,6,30,3,4,4,2142,0,0,4,1,1,0,0,1,1,E01003343,1,9,0,7,0,2,0,10,7,10,1,1,15,1,6,1598,1,9,7,1,VAUXHALL            ,ASTRA LS 8V AUTO           ,1,1,1,6,3,0,0,0,0,-1,9,1
2010930003544,362290,742250,-2.615304,56.570731,93,1,1,1,08/11/2010,2,03:10,912,S12000041,3,933,6,40,0,-1,-1,0,0,0,6,2,2,0,0,1,1,,1,9,0,18,0,0,5,0,8,10,3,1,15,1,5,1598,1,9,-1,3,,,1,1,1,5,1,0,0,0,0,-1,9,3
201020S045690,405640,281830,-1.918478,52.434387,20,3,1,1,08/11/2010,2,04:00,300,E08000025,3,441,6,30,0,-1,-1,0,0,0,4,5,2,0,0,1,1,E01009282,1,9,0,18,0,0,0,0,0,0,4,1,1,1,6,1796,1,10,5,1,,,1,3,1,6,3,9,9,0,0,-1,0,1
2010120193164,393520,450860,-2.100236,53.953794,12,1,3,2,08/11/2010,2,05:10,180,E10000023,3,59,6,60,0,0,-1,0,0,0,6,5,2,0,0,2,1,E01027586,1,9,0,13,0,0,0,0,7,0,1,1,15,1,6,1796,1,10,3,1,,,2,1,1,6,3,0,0,0,0,-1,9,1
