Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
201011SJ28660,428820,512690,-1.556401,54.508718,11,3,1,1,29/11/2010,2,00:01,161,E06000005,6,0,6,20,0,-1,-1,0,0,0,1,3,3,0,0,1,2,E01012359,1,9,0,1,9,0,0,0,0,0,2,1,15,1,9,1798,1,1,1,1,FORD                ,FOCUS ZETEC 125            ,1,3,2,2,3,6,9,0,0,-1,0,3
201014K326610,435140,386500,-1.473279,53.374184,14,3,1,1,29/11/2010,2,00:20,215,E08000019,5,710,3,30,3,4,3,61,0,4,4,8,2,0,0,1,1,E01008110,1,8,0,18,0,1,0,0,4,6,1,1,1,1,7,2664,2,13,3,1,,,1,1,1,7,3,0,0,0,0,-1,8,1
201005DD06796,353040,395990,-2.708730,53.458547,5,3,3,2,29/11/2010,2,01:09,92,E08000013,3,58,6,30,6,2,6,0,0,5,4,8,4,0,0,1,1,E01006812,1,9,0,18,0,1,1,0,7,1,1,1,15,1,5,1330,1,14,1,1,TOYOTA              ,                           ,,,,,,,,,,,,
201005DD06796,353040,395990,-2.708730,53.458547,5,3,3,2,29/11/2010,2,01:09,92,E08000013,3,58,6,30,6,2,6,0,0,5,4,8,4,0,0,1,1,E01006812,2,9,0,18,0,1,1,0,7,10,1,1,15,1,5,1300,1,17,1,1,TOYOTA              ,                           ,2,1,1,5,3,0,0,0,0,-1,9,1
201005DD06796,353040,395990,-2.708730,53.458547,5,3,3,2,29/11/2010,2,01:09,92,E08000013,3,58,6,30,6,2,6,0,0,5,4,8,4,0,0,1,1,E01006812,3,9,0,18,0,1,0,0,0,0,1,1,15,1,4,1796,1,9,3,1,,,1,1,1,4,3,0,0,0,0,-1,9,1
201001PY20716,535880,168410,-0.048113,51.398401,1,3,1,1,29/11/2010,2,01:10,19,E09000006,3,214,6,30,3,4,6,0,0,0,4,1,4,0,0,1,1,E01000776,1,9,0,18,0,1,0,10,1,2,1,1,15,1,4,1124,1,14,7,1,,,1,1,1,4,3,0,0,0,0,-1,9,1
20103102C2922,457080,340980,-1.151639,52.963135,31,2,1,1,29/11/2010,2,01:16,346,E06000018,3,60,6,30,3,2,3,60,0,5,4,1,4,0,0,1,1,E01013943,1,9,0,9,0,6,0,0,1,2,1,1,15,1,6,1396,1,7,3,1,ROVER               ,25 IL 16V                  ,1,1,1,6,2,0,0,0,0,-1,9,1
2010460194027,591390,169470,0.749576,51.391925,46,3,2,1,29/11/2010,2,05:00,540,E10000016,3,249,3,70,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01024597,1,21,1,18,0,0,0,0,0,0,2,1,15,1,7,-1,-1,-1,6,1,JOHN DEERE          ,                           ,,,,,,,,,,,,
2010460194027,591390,169470,0.749576,51.391925,46,3,2,1,29/11/2010,2,05:00,540,E10000016,3,249,3,70,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01024597,2,19,0,18,0,0,1,0,0,0,1,1,1,1,6,2178,2,5,2,1,PEUGEOT             ,BOXER 330 LX MWB HDI       ,1,1,1,6,3,0,0,0,0,-1,19,1
2010130510618,414400,431780,-1.782944,53.782147,13,3,2,1,29/11/2010,2,05:25,200,E08000032,3,6177,6,30,6,2,3,6177,0,0,7,1,1,0,0,1,1,E01010663,1,9,0,9,0,1,0,0,0,0,1,1,15,1,5,2685,2,7,1,1,MERCEDES            ,E270 CDI AVANTGARDE AUTO   ,,,,,,,,,,,,
