Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
201006N034434,378800,416320,-2.322158,53.642952,6,3,2,1,18/07/2010,1,00:01,101,E08000002,3,676,6,30,6,2,5,0,0,8,4,1,1,0,0,1,1,E01005016,1,8,0,3,0,1,0,0,0,0,2,1,1,1,10,1994,2,7,4,1,VAUXHALL            ,VECTRA SXI DTI 16V         ,1,2,2,6,3,0,0,2,0,-1,8,1
201006N034434,378800,416320,-2.322158,53.642952,6,3,2,1,18/07/2010,1,00:01,101,E08000002,3,676,6,30,6,2,5,0,0,8,4,1,1,0,0,1,1,E01005016,2,90,0,18,0,1,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,
201005FF04323,336940,389500,-2.949877,53.398534,5,3,2,3,18/07/2010,1,00:05,91,E08000012,3,562,6,30,7,2,6,0,0,5,4,1,1,0,0,1,1,E01006679,1,9,0,18,0,8,0,0,0,0,1,1,15,1,7,1596,1,7,1,1,,,3,1,1,7,3,0,0,0,0,-1,9,1
201005FF04323,336940,389500,-2.949877,53.398534,5,3,2,3,18/07/2010,1,00:05,91,E08000012,3,562,6,30,7,2,6,0,0,5,4,1,1,0,0,1,1,E01006679,2,8,0,18,0,8,0,0,0,0,1,1,1,1,6,2172,2,9,1,1,VAUXHALL            ,VECTRA SRI 130 DTI         ,1,1,1,6,3,0,0,0,0,-1,8,1
201005FF04323,336940,389500,-2.949877,53.398534,5,3,2,3,18/07/2010,1,00:05,91,E08000012,3,562,6,30,7,2,6,0,0,5,4,1,1,0,0,1,1,E01006679,2,8,0,18,0,8,0,0,0,0,1,1,1,1,6,2172,2,9,1,1,VAUXHALL            ,VECTRA SRI 130 DTI         ,2,2,2,5,3,0,0,2,0,-1,8,1
2010231090754,427120,237460,-1.606077,52.034847,23,3,1,1,18/07/2010,1,00:05,293,E10000031,5,56,6,60,0,-1,-1,0,0,0,6,1,1,0,7,2,1,E01031193,1,9,0,18,0,0,0,0,8,10,1,1,15,1,8,1769,2,17,8,3,PEUGEOT             ,205 TRIO DIESEL            ,1,1,1,8,3,0,0,0,0,-1,9,3
201001XD80508,511460,183000,-0.394393,51.534858,1,3,2,2,18/07/2010,1,00:10,27,E09000009,4,312,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01001327,1,9,0,18,0,2,0,0,0,0,1,1,15,1,8,3179,1,7,-1,-1,PORSCHE             ,BOXSTER S                  ,2,2,2,6,3,0,0,1,0,-1,9,1
201001XD80508,511460,183000,-0.394393,51.534858,1,3,2,2,18/07/2010,1,00:10,27,E09000009,4,312,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01001327,2,9,0,18,0,1,0,0,0,0,1,1,1,1,7,1896,2,6,3,1,SEAT                ,ALHAMBRA SX TDI 130        ,1,1,1,7,3,0,0,0,0,-1,9,1
201037B045334,603650,260360,0.978899,52.203785,37,1,1,1,18/07/2010,1,00:10,413,E10000029,3,14,3,70,5,4,3,14,0,0,6,1,1,0,0,2,1,E01030056,1,9,0,18,0,1,0,0,0,0,1,1,15,2,6,1587,1,8,6,1,PEUGEOT             ,206 CC AUTO                ,1,3,1,5,1,5,3,0,0,-1,0,3
201001EO40399,531470,185550,-0.105096,51.553473,1,3,2,1,18/07/2010,1,00:15,3,E09000019,5,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01002746,1,3,0,18,0,8,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,
201001EO40399,531470,185550,-0.105096,51.553473,1,3,2,1,18/07/2010,1,00:15,3,E09000019,5,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01002746,2,1,0,9,0,8,0,0,0,0,2,1,15,2,6,-1,-1,-1,5,1,,,1,1,2,6,3,0,0,0,0,-1,1,1
201001JC30369,538780,194400,0.003772,51.631250,1,3,1,2,18/07/2010,1,00:30,13,E09000031,3,1069,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004354,1,11,0,18,0,0,0,0,0,0,1,1,1,1,-1,9000,2,-1,3,1,SCANIA              ,                           ,1,2,2,4,3,0,0,0,4,-1,11,1
201001JC30369,538780,194400,0.003772,51.631250,1,3,1,2,18/07/2010,1,00:30,13,E09000031,3,1069,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004354,1,11,0,18,0,0,0,0,0,0,1,1,1,1,-1,9000,2,-1,3,1,SCANIA              ,                           ,2,3,1,5,3,5,3,0,0,-1,0,1
2010620201999,305660,208130,-3.368459,51.763834,62,3,1,1,18/07/2010,1,00:30,742,W06000024,6,0,9,30,9,4,6,0,0,0,4,1,1,0,0,1,2,W01001309,1,10,0,1,0,6,0,0,0,0,2,1,1,3,-1,-1,-1,-1,-1,-1,,,1,3,2,6,3,8,8,0,0,-1,0,1
