Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
2010352234610,546370,309450,0.162889,52.662982,35,3,2,1,16/09/2010,5,00:15,392,E10000003,5,21,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01018089,1,9,0,18,0,1,0,0,0,0,1,1,15,1,6,-1,-1,-1,5,1,,,,,,,,,,,,,,
2010352234610,546370,309450,0.162889,52.662982,35,3,2,1,16/09/2010,5,00:15,392,E10000003,5,21,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01018089,2,9,0,7,0,6,0,0,0,0,1,1,1,1,6,-1,-1,-1,4,1,SEAT                ,INCA SDI                   ,1,2,2,5,3,0,0,1,0,-1,9,1
201043N240090,484390,230550,-0.773046,51.966987,43,3,1,1,16/09/2010,5,00:20,476,E10000002,5,9,6,60,8,4,-1,-1,0,0,6,1,1,0,7,2,2,E01017695,1,9,0,17,0,1,0,12,0,0,1,1,1,1,7,1248,2,1,-1,-1,VAUXHALL            ,ASTRA SPECIAL CDTI 90      ,1,1,1,7,3,0,0,0,0,-1,9,-1
201097AC01009,257810,666050,-4.273806,55.866630,97,2,2,4,16/09/2010,5,00:25,926,S12000043,6,0,6,30,6,4,6,0,0,5,4,1,1,0,0,1,1,,1,9,0,18,0,8,1,0,0,0,1,1,15,2,6,1149,1,7,-1,-1,,,1,3,2,5,2,1,1,0,0,-1,0,-1
201097AC01009,257810,666050,-4.273806,55.866630,97,2,2,4,16/09/2010,5,00:25,926,S12000043,6,0,6,30,6,4,6,0,0,5,4,1,1,0,0,1,1,,1,9,0,18,0,8,1,0,0,0,1,1,15,2,6,1149,1,7,-1,-1,,,2,2,2,6,3,0,0,2,0,-1,9,-1
201097AC01009,257810,666050,-4.273806,55.866630,97,2,2,4,16/09/2010,5,00:25,926,S12000043,6,0,6,30,6,4,6,0,0,5,4,1,1,0,0,1,1,,1,9,0,18,0,8,1,0,0,0,1,1,15,2,6,1149,1,7,-1,-1,,,3,2,1,5,3,0,0,2,0,-1,9,1
201097AC01009,257810,666050,-4.273806,55.866630,97,2,2,4,16/09/2010,5,00:25,926,S12000043,6,0,6,30,6,4,6,0,0,5,4,1,1,0,0,1,1,,1,9,0,18,0,8,1,0,0,0,1,1,15,2,6,1149,1,7,-1,-1,,,4,1,2,6,3,0,0,0,0,-1,9,1
201097AC01009,257810,666050,-4.273806,55.866630,97,2,2,4,16/09/2010,5,00:25,926,S12000043,6,0,6,30,6,4,6,0,0,5,4,1,1,0,0,1,1,,2,3,0,18,0,8,1,0,0,0,1,1,1,1,8,-1,-1,-1,-1,1,LONDON TAXIS INT    ,TX4 BRONZE                 ,,,,,,,,,,,,
201097UA03609,232880,639390,-4.655438,55.619343,97,3,3,1,16/09/2010,5,00:50,931,S12000021,3,736,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,,1,9,0,16,0,0,2,4,1,0,3,1,15,1,7,1997,2,5,-1,-1,,,1,2,1,4,3,0,0,1,0,-1,9,1
201097UA03609,232880,639390,-4.655438,55.619343,97,3,3,1,16/09/2010,5,00:50,931,S12000021,3,736,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,,2,9,0,2,0,0,0,0,0,0,2,1,15,1,8,1910,2,2,-1,1,VAUXHALL            ,VECTRA EXCLUSIV CDTI 150   ,,,,,,,,,,,,
