Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
2010982122510,276750,562660,-3.925651,54.943349,98,3,1,1,27/12/2010,2,00:19,917,S12000006,6,400,6,30,0,-1,-1,0,0,0,4,1,1,0,0,2,1,,1,9,0,18,0,0,0,0,0,0,1,1,2,1,8,1998,1,12,-1,3,RENAULT             ,LAGUNA RT 8V               ,1,3,2,6,3,5,3,0,0,-1,0,2
201043W184120,471060,173460,-0.978666,51.455617,43,3,1,1,27/12/2010,2,00:26,472,E06000038,3,329,3,40,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01016354,1,9,0,17,0,0,1,10,6,0,4,1,15,1,5,2157,1,13,10,1,,,1,1,1,5,3,0,0,0,0,-1,9,1
201060L236400,321780,341880,-3.166164,52.968533,60,3,1,1,27/12/2010,2,00:45,723,W06000004,3,5,6,30,0,-1,-1,0,0,0,4,2,2,0,0,2,1,W01000210,1,8,0,18,0,0,0,0,0,0,1,1,1,1,10,1994,2,9,-1,1,ROVER               ,45 IMPRESSION TD           ,1,3,1,6,3,9,7,0,0,-1,0,3
2010983158910,304270,574060,-3.500024,55.051803,98,3,1,2,27/12/2010,2,00:50,917,S12000006,4,724,6,60,0,-1,-1,0,0,0,6,1,4,0,0,2,1,,1,8,0,18,0,0,1,0,2,10,1,1,1,1,4,1753,1,11,-1,3,FORD                ,MONDEO LX TD               ,1,2,2,8,3,0,0,2,0,-1,8,3
2010983158910,304270,574060,-3.500024,55.051803,98,3,1,2,27/12/2010,2,00:50,917,S12000006,4,724,6,60,0,-1,-1,0,0,0,6,1,4,0,0,2,1,,1,8,0,18,0,0,1,0,2,10,1,1,1,1,4,1753,1,11,-1,3,FORD                ,MONDEO LX TD               ,2,2,2,9,3,0,0,2,0,-1,8,2
201042I427212,542980,197150,0.065537,51.654909,42,3,2,1,27/12/2010,2,00:59,456,E10000012,3,121,6,30,0,0,-1,0,2,0,4,1,2,0,0,1,1,E01021786,1,9,0,18,0,0,0,0,1,0,1,1,1,1,5,1753,2,-1,10,1,FORD                ,FOCUS STYLE TD 115         ,,,,,,,,,,,,
201042I427212,542980,197150,0.065537,51.654909,42,3,2,1,27/12/2010,2,00:59,456,E10000012,3,121,6,30,0,0,-1,0,2,0,4,1,2,0,0,1,1,E01021786,2,9,0,9,0,0,0,0,7,0,2,1,1,1,8,1998,2,8,9,1,FORD                ,MONDEO ZETEC-S TDCI        ,1,1,1,8,3,0,0,0,0,-1,9,1
20103104A3261,447300,353470,-1.295405,53.076353,31,3,2,1,27/12/2010,2,01:00,340,E10000024,5,118,6,30,0,-1,-1,0,0,0,4,3,3,0,0,1,1,E01027963,1,9,0,14,0,0,0,4,0,0,1,1,15,2,6,2198,1,9,7,2,VAUXHALL            ,VECTRA SRI 150             ,1,2,1,2,3,0,0,2,0,-1,9,-1
20103104A3261,447300,353470,-1.295405,53.076353,31,3,2,1,27/12/2010,2,01:00,340,E10000024,5,118,6,30,0,-1,-1,0,0,0,4,3,3,0,0,1,1,E01027963,2,19,0,2,0,0,0,0,0,0,1,1,15,1,-1,1753,2,10,5,1,,,,,,,,,,,,,,
2010170M13260,447990,518640,-1.259385,54.560738,17,3,3,1,27/12/2010,2,01:05,243,E06000002,3,1032,6,30,3,4,6,0,0,0,4,1,4,0,0,1,1,E01012013,1,9,0,18,0,2,0,4,0,0,1,1,15,1,6,1229,1,2,2,1,,,1,1,1,6,3,0,0,0,0,-1,9,1
2010170M13260,447990,518640,-1.259385,54.560738,17,3,3,1,27/12/2010,2,01:05,243,E06000002,3,1032,6,30,3,4,6,0,0,0,4,1,4,0,0,1,1,E01012013,2,9,0,2,0,2,0,0,0,0,2,1,15,2,-1,1527,2,13,1,1,PEUGEOT             ,106 XND                    ,,,,,,,,,,,,
2010170M13260,447990,518640,-1.259385,54.560738,17,3,3,1,27/12/2010,2,01:05,243,E06000002,3,1032,6,30,3,4,6,0,0,0,4,1,4,0,0,1,1,E01012013,3,9,0,2,0,2,0,0,0,0,1,1,15,1,-1,1994,1,6,2,1,SUBARU              ,IMPREZA WRX TURBO          ,,,,,,,,,,,,
201006A041074,388110,403050,-2.180823,53.523971,6,2,1,1,27/12/2010,2,01:11,102,E08000003,6,0,6,30,0,-1,-1,0,0,0,4,1,4,0,0,1,1,E01005252,1,9,0,18,0,0,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,,,1,3,2,4,2,5,9,0,0,-1,0,1
2010471008756,530960,131420,-0.132309,51.067119,47,3,1,1,27/12/2010,2,01:55,563,E10000032,4,2036,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01031693,1,9,0,17,0,0,1,0,8,4,1,1,15,1,7,1794,1,8,9,1,TOYOTA              ,AVENSIS VERMONT AUTO       ,1,1,1,7,3,0,0,0,0,-1,9,1
20103102C3184,454710,341140,-1.186893,52.964820,31,3,1,1,27/12/2010,2,02:00,346,E06000018,6,0,6,30,0,-1,-1,0,0,0,4,8,2,0,0,1,1,E01013931,1,8,0,18,9,0,0,0,1,0,1,1,15,1,-1,1686,2,4,-1,-1,VAUXHALL            ,ASTRA CLUB CDTI 100        ,1,3,1,5,3,6,9,0,0,-1,0,1
201063DP42510,305900,261100,-3.379545,52.239984,63,3,1,1,27/12/2010,2,02:20,753,W06000023,6,0,2,30,9,4,6,0,0,0,4,8,3,0,0,2,1,W01000454,1,9,0,5,0,1,0,0,0,0,1,1,15,1,4,1581,1,12,-1,3,FIAT                ,BRAVA 1.6 SX               ,1,3,1,4,3,9,6,0,0,-1,0,-1
2010610089010,327850,182820,-3.041750,51.539602,61,3,1,1,27/12/2010,2,02:26,733,W06000022,6,0,6,60,0,-1,-1,0,0,0,4,1,3,0,0,2,1,W01001658,1,8,0,18,0,0,1,0,1,4,4,1,1,1,6,1800,1,10,-1,1,,,1,1,1,6,3,0,0,0,0,-1,8,1
201042I431612,569940,190330,0.451617,51.586146,42,3,1,1,27/12/2010,2,02:45,450,E10000012,3,127,3,70,0,0,-1,0,0,0,4,1,1,0,0,1,1,E01021268,1,9,0,18,0,0,0,0,0,0,1,1,15,2,4,1596,1,9,3,1,,,1,1,2,4,3,0,0,0,0,-1,9,1
2010160A04551,525290,407730,-0.110293,53.551245,16,3,2,1,27/12/2010,2,03:15,233,E06000012,3,18,6,30,0,-1,-1,0,0,0,4,1,4,0,0,1,1,E01013204,1,9,0,18,0,0,0,4,0,0,1,1,15,1,8,2143,2,-1,4,1,MERCEDES-BENZ       ,E250 BLUEEF-CY SE CDI A    ,1,1,1,8,3,0,0,0,0,-1,9,1
2010160A04551,525290,407730,-0.110293,53.551245,16,3,2,1,27/12/2010,2,03:15,233,E06000012,3,18,6,30,0,-1,-1,0,0,0,4,1,4,0,0,1,1,E01013204,2,9,0,2,0,0,0,0,1,10,2,1,15,3,-1,1360,1,9,-1,-1,,,,,,,,,,,,,,
201001TA00447,529790,180400,-0.131211,51.507580,1,3,1,1,27/12/2010,2,03:40,1,E09000033,3,4,6,30,6,2,3,4,0,5,4,1,1,0,0,1,1,E01004736,1,9,0,18,0,1,1,10,8,1,1,1,15,2,6,-1,-1,-1,10,1,,,1,1,2,6,3,0,0,0,0,-1,9,1
2010941002618,354160,703590,-2.740829,56.222703,94,2,1,1,27/12/2010,2,03:50,925,S12000015,5,0,6,60,3,4,6,0,0,0,6,8,4,0,0,2,1,,1,9,0,17,0,1,1,0,1,4,1,1,15,1,6,-1,-1,-1,-1,2,ISUZU               ,RODEO DENVER MAX D/C       ,1,1,1,6,2,0,0,0,0,-1,9,2
201097NE07212,287290,659110,-3.800119,55.812103,97,3,2,1,27/12/2010,2,04:00,932,S12000044,4,717,6,30,0,-1,-1,0,0,0,4,6,3,0,0,2,2,,1,19,0,16,0,0,1,0,0,0,1,1,1,1,4,2198,2,2,-1,1,FORD                ,TRANSIT 85 T280S FWD       ,,,,,,,,,,,,
201097NE07212,287290,659110,-3.800119,55.812103,97,3,2,1,27/12/2010,2,04:00,932,S12000044,4,717,6,30,0,-1,-1,0,0,0,4,6,3,0,0,2,2,,2,9,0,17,0,0,0,0,0,0,1,1,1,1,8,-1,-1,-1,-1,1,LONDON TAXIS INT    ,TXII SILVER AUTO           ,1,1,1,8,3,0,0,0,0,-1,9,1
201063AC47210,233760,240370,-4.425102,52.036710,63,3,1,1,27/12/2010,2,04:11,751,W06000010,3,484,6,40,0,-1,-1,0,0,0,6,2,4,0,0,2,2,W01000689,1,9,0,18,0,0,1,0,0,0,1,1,2,1,7,2664,2,11,-1,3,NISSAN              ,TERRANO TDI 4X4            ,1,1,1,7,3,0,0,0,0,-1,9,3
201006A040803,386150,399940,-2.210249,53.495969,6,3,2,3,27/12/2010,2,04:50,102,E08000003,3,62,6,30,6,2,3,6010,0,0,4,1,3,0,0,1,1,E01005257,1,8,0,18,0,2,0,0,0,0,1,1,1,1,7,2693,2,7,3,1,LONDON TAXIS INT    ,TXII BRONZE AUTO           ,3,2,1,6,3,0,0,2,0,-1,8,1
201006A040803,386150,399940,-2.210249,53.495969,6,3,2,3,27/12/2010,2,04:50,102,E08000003,3,62,6,30,6,2,3,6010,0,0,4,1,3,0,0,1,1,E01005257,2,9,0,18,0,2,0,0,0,0,2,1,15,1,7,1200,1,7,1,1,VOLKSWAGEN          ,POLO S                     ,1,2,2,4,3,0,0,2,0,-1,9,-1
201006A040803,386150,399940,-2.210249,53.495969,6,3,2,3,27/12/2010,2,04:50,102,E08000003,3,62,6,30,6,2,3,6010,0,0,4,1,3,0,0,1,1,E01005257,2,9,0,18,0,2,0,0,0,0,2,1,15,1,7,1200,1,7,1,1,VOLKSWAGEN          ,POLO S                     ,2,2,2,5,3,0,0,2,0,-1,9,1
201004EA10312,367660,428310,-2.491915,53.750145,4,2,1,1,27/12/2010,2,05:00,70,E06000008,6,0,6,30,0,-1,-1,0,0,0,7,8,4,0,0,1,1,E01012656,1,9,0,18,0,0,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,,,1,3,1,5,2,10,9,0,0,-1,0,1
2010950009678,326180,672920,-3.183491,55.943676,95,2,1,1,27/12/2010,2,05:00,923,S12000036,3,7,6,30,3,4,6,0,2,4,4,2,2,0,0,1,1,,1,8,0,18,0,1,0,0,0,0,1,1,1,1,8,2402,2,8,-1,1,LONDON TAXIS INT    ,TXII BRONZE                ,1,3,1,6,2,2,3,0,0,-1,0,1
2010471008759,528300,140130,-0.167158,51.146002,47,3,2,1,27/12/2010,2,05:05,560,E10000032,6,0,1,30,1,2,3,23,0,0,4,1,2,0,0,1,2,E01031575,1,9,0,18,0,1,0,0,0,0,1,1,1,2,8,1598,7,7,3,1,VAUXHALL            ,ASTRA 16V COMFORT DUALFUEL ,,,,,,,,,,,,
2010471008759,528300,140130,-0.167158,51.146002,47,3,2,1,27/12/2010,2,05:05,560,E10000032,6,0,1,30,1,2,3,23,0,0,4,1,2,0,0,1,2,E01031575,2,9,0,3,0,1,0,0,0,0,2,1,2,2,5,1242,1,6,7,1,FIAT                ,PUNTO ACTIVE 8V            ,1,1,2,5,3,0,0,0,0,-1,9,1
201005DD07436,357940,397350,-2.635120,53.471185,5,3,2,2,27/12/2010,2,05:15,92,E08000013,3,580,1,40,1,2,3,580,0,0,4,3,3,0,0,2,1,E01006836,1,21,1,9,0,8,0,0,0,0,4,1,1,1,6,12130,2,9,8,3,VOLVO               ,                           ,,,,,,,,,,,,
201005DD07436,357940,397350,-2.635120,53.471185,5,3,2,2,27/12/2010,2,05:15,92,E08000013,3,580,1,40,1,2,3,580,0,0,4,3,3,0,0,2,1,E01006836,2,9,0,18,0,4,0,0,0,0,1,1,15,1,6,-1,-1,-1,1,1,,,1,1,1,6,3,0,0,0,0,-1,9,1
201005DD07436,357940,397350,-2.635120,53.471185,5,3,2,2,27/12/2010,2,05:15,92,E08000013,3,580,1,40,1,2,3,580,0,0,4,3,3,0,0,2,1,E01006836,2,9,0,18,0,4,0,0,0,0,1,1,15,1,6,-1,-1,-1,1,1,,,2,2,2,6,3,0,0,1,0,-1,9,1
201001PY20743,540440,165630,0.016295,51.372310,1,3,1,1,27/12/2010,2,05:40,19,E09000006,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01000765,1,9,0,18,0,1,5,10,0,0,1,1,15,1,4,1149,1,6,9,1,RENAULT             ,CLIO DYNAMIQUE 16V         ,1,2,1,4,3,0,0,1,0,-1,9,1
201045EL57296,514800,164640,-0.352211,51.369170,45,3,1,1,27/12/2010,2,05:47,510,E10000030,6,0,6,40,0,-1,-1,0,0,0,7,9,4,0,0,1,1,E01030307,1,9,0,16,0,0,1,0,7,10,1,1,15,1,4,1999,1,2,9,1,FORD                ,FIESTA ST                  ,1,1,1,4,3,0,0,0,0,-1,9,1
