Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
2009100238009,418260,572000,-1.715779,55.042200,10,3,1,1,07/04/2009,3,00:05,139,E06000048,5,354,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01027465,1,9,0,16,0,0,1,0,8,0,3,1,2,1,5,1905,2,13,4,1,PEUGEOT             ,406 GLX DT                 ,1,1,1,5,3,0,0,0,0,-1,9,1
20093102A0900,454260,362710,-1.189963,53.158744,31,3,2,2,07/04/2009,3,00:05,344,E10000024,3,60,6,30,6,2,3,6117,0,0,4,1,2,0,0,1,1,E01028273,1,9,0,10,0,8,0,0,0,0,1,1,15,2,4,1242,1,8,2,1,FIAT                ,PUNTO ELX 8V               ,1,1,2,4,3,0,0,0,0,-1,9,1
20093102A0900,454260,362710,-1.189963,53.158744,31,3,2,2,07/04/2009,3,00:05,344,E10000024,3,60,6,30,6,2,3,6117,0,0,4,1,2,0,0,1,1,E01028273,2,19,0,18,0,8,0,0,0,0,1,1,1,1,7,-1,-1,-1,2,1,VAUXHALL            ,ASTRA CLUB CDTI            ,2,1,1,7,3,0,0,0,0,-1,19,1
2009160C01540,491040,461220,-0.611293,54.038931,16,2,1,4,07/04/2009,3,00:15,231,E06000011,4,1251,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01012981,1,9,0,17,0,0,0,0,1,4,1,1,15,1,4,1587,1,9,2,1,CITROEN             ,SAXO VTS                   ,1,1,1,4,2,0,0,0,0,-1,9,1
2009160C01540,491040,461220,-0.611293,54.038931,16,2,1,4,07/04/2009,3,00:15,231,E06000011,4,1251,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01012981,1,9,0,17,0,0,0,0,1,4,1,1,15,1,4,1587,1,9,2,1,CITROEN             ,SAXO VTS                   ,2,2,2,5,2,0,0,2,0,-1,9,3
2009160C01540,491040,461220,-0.611293,54.038931,16,2,1,4,07/04/2009,3,00:15,231,E06000011,4,1251,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01012981,1,9,0,17,0,0,0,0,1,4,1,1,15,1,4,1587,1,9,2,1,CITROEN             ,SAXO VTS                   ,3,2,1,4,3,0,0,2,0,-1,9,1
2009160C01540,491040,461220,-0.611293,54.038931,16,2,1,4,07/04/2009,3,00:15,231,E06000011,4,1251,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01012981,1,9,0,17,0,0,0,0,1,4,1,1,15,1,4,1587,1,9,2,1,CITROEN             ,SAXO VTS                   ,4,2,1,4,3,0,0,1,0,-1,9,1
200950AI3L001,149360,36270,-5.511645,50.173259,50,3,2,1,07/04/2009,3,00:15,596,E06000052,6,0,6,30,3,4,6,0,0,0,6,1,2,0,0,2,1,E01018987,1,4,0,17,0,8,1,0,0,0,0,1,15,1,-1,250,1,13,4,3,HONDA               ,                           ,1,1,1,-1,3,0,0,0,0,-1,4,3
200950AI3L001,149360,36270,-5.511645,50.173259,50,3,2,1,07/04/2009,3,00:15,596,E06000052,6,0,6,30,3,4,6,0,0,0,6,1,2,0,0,2,1,E01018987,2,9,0,17,0,8,0,0,0,0,0,1,1,1,-1,2521,1,2,4,1,,,,,,,,,,,,,,
200901TC00052,542150,185080,0.048659,51.546662,1,1,1,1,07/04/2009,3,00:40,17,E09000025,3,117,6,30,3,4,6,0,0,1,4,1,1,0,0,1,1,E01003587,1,9,0,18,0,8,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,,,1,3,1,5,1,1,1,0,0,-1,0,-1
2009350111109,547020,261470,0.151380,52.231764,35,3,2,2,07/04/2009,3,01:54,390,E10000003,6,0,6,30,8,4,6,0,0,0,4,1,2,0,0,1,1,E01017971,1,9,0,18,0,8,1,0,1,10,1,1,15,1,5,1324,1,10,-1,-1,KIA                 ,PRIDE SX                   ,1,1,1,5,3,0,0,0,0,-1,9,-1
2009350111109,547020,261470,0.151380,52.231764,35,3,2,2,07/04/2009,3,01:54,390,E10000003,6,0,6,30,8,4,6,0,0,0,4,1,2,0,0,1,1,E01017971,1,9,0,18,0,8,1,0,1,10,1,1,15,1,5,1324,1,10,-1,-1,KIA                 ,PRIDE SX                   ,4,2,1,4,3,0,0,1,0,-1,9,-1
