Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
201001XD80425,514980,183860,-0.343384,51.541883,1,3,2,1,23/05/2010,1,00:01,27,E09000009,3,4127,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01001272,1,5,0,18,0,0,0,0,0,0,1,1,15,1,6,599,1,4,4,1,HONDA               ,                           ,1,1,1,6,3,0,0,0,0,-1,5,1
201001XD80425,514980,183860,-0.343384,51.541883,1,3,2,1,23/05/2010,1,00:01,27,E09000009,3,4127,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01001272,2,9,0,11,0,0,0,0,0,0,4,1,15,1,-1,1895,1,10,3,1,BMW                 ,318CI SE AUTO              ,,,,,,,,,,,,
201032C144610,545050,352890,0.162708,53.053567,32,3,1,1,23/05/2010,1,00:05,350,E10000019,3,52,6,50,0,-1,-1,0,0,0,6,9,1,0,0,2,1,E01026023,1,9,0,17,0,0,5,0,1,9,1,1,15,1,4,1396,1,8,4,3,MG                  ,ZR+                        ,1,1,1,4,3,0,0,0,0,-1,9,3
201005EE03475,334910,390230,-2.980553,53.404848,5,3,1,1,23/05/2010,1,00:09,91,E08000012,4,5339,6,30,0,-1,-1,0,0,4,4,1,1,0,0,1,1,E01006511,1,9,0,18,0,0,0,0,0,0,1,1,1,1,6,-1,-1,-1,6,1,,,1,3,2,5,3,4,3,0,0,-1,0,1
201006M031604,378990,388470,-2.317408,53.392632,6,2,2,2,23/05/2010,1,00:09,112,E08000009,3,560,3,40,6,2,4,5165,0,0,4,1,1,4,0,1,1,E01006204,1,9,0,9,0,5,0,0,0,0,4,1,15,1,10,1149,1,13,1,1,RENAULT             ,CLIO RN PROVENCE 1.2       ,2,1,1,10,3,0,0,0,0,-1,9,1
201006M031604,378990,388470,-2.317408,53.392632,6,2,2,2,23/05/2010,1,00:09,112,E08000009,3,560,3,40,6,2,4,5165,0,0,4,1,1,4,0,1,1,E01006204,2,5,0,18,0,1,0,0,0,0,1,1,15,1,8,598,1,10,6,1,CCM                 ,604 E SPORT                ,1,2,2,8,2,0,0,1,0,-1,5,1
201004BC10100,341980,443520,-2.884183,53.884608,4,3,1,1,23/05/2010,1,00:11,85,E10000017,6,0,2,30,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01025562,1,9,0,1,0,0,0,0,0,0,2,1,15,1,8,2874,2,6,7,3,SSANGYONG           ,REXTON RX290S5 TDI AUTO    ,1,1,1,8,3,0,0,0,0,-1,9,3
2010130003912,446630,410300,-1.297058,53.587210,13,2,1,1,23/05/2010,1,00:15,206,E08000036,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01011862,1,9,0,18,0,0,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,,,1,3,1,7,2,10,3,0,0,-1,0,1
201022C002614,404380,243560,-1.937497,52.090333,22,3,1,1,23/05/2010,1,00:15,277,E10000034,4,4035,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01032343,1,8,0,18,0,1,0,0,0,0,3,1,1,1,5,1686,2,5,5,1,VAUXHALL            ,ASTRA CLUB CDTI 100        ,1,3,1,5,3,5,3,0,0,-1,0,-1
2010331002977,444120,327660,-1.346378,52.844623,33,3,1,1,23/05/2010,1,00:19,366,E10000018,6,9412,6,30,3,4,6,9430,0,0,4,1,1,0,0,2,1,E01025928,1,9,0,16,0,2,1,10,7,10,1,1,15,1,6,3799,1,1,10,2,NISSAN              ,GT-R BLACK EDITION S-A     ,1,1,1,6,3,0,0,0,0,-1,9,2
