Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
2009352612909,511120,306290,-0.359136,52.642950,35,3,1,1,15/12/2009,3,00:01,394,E06000031,4,1443,6,60,3,4,6,0,0,0,7,9,1,0,0,2,2,E01015589,1,9,0,18,0,8,0,0,0,0,0,1,15,1,-1,1596,1,2,9,2,,,1,1,1,-1,3,0,0,0,0,-1,9,2
2009950010109,328780,674790,-3.142367,55.960867,95,3,2,1,15/12/2009,3,00:01,923,S12000036,6,0,6,30,3,4,6,0,0,0,4,9,2,0,0,1,2,,1,9,0,18,0,2,0,4,0,0,4,1,15,1,11,-1,-1,-1,-1,1,,,1,3,2,7,3,9,5,0,0,-1,0,1
2009950010109,328780,674790,-3.142367,55.960867,95,3,2,1,15/12/2009,3,00:01,923,S12000036,6,0,6,30,3,4,6,0,0,0,4,9,2,0,0,1,2,,2,9,0,2,0,1,0,0,0,0,4,1,15,3,-1,1905,2,12,-1,-1,PEUGEOT             ,306 GLX DT                 ,,,,,,,,,,,,
200942I419512,538470,200920,0.001877,51.689914,42,2,1,1,15/12/2009,3,00:05,456,E10000012,6,0,6,40,0,0,-1,0,0,0,4,1,1,0,0,1,1,E01021812,1,9,0,18,0,0,0,0,7,4,1,1,15,2,6,1796,1,4,2,1,VAUXHALL            ,ASTRA DESIGN AUTO          ,1,1,2,6,2,0,0,0,0,-1,9,1
200963DP41009,309770,302040,-3.333947,52.608594,63,3,1,1,15/12/2009,3,00:10,753,W06000023,4,4389,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,W01000488,1,9,0,17,0,0,2,0,0,10,4,1,15,1,4,1360,1,3,-1,1,,,1,1,1,4,3,0,0,0,0,-1,9,1
200945GU46505,501920,156710,-0.539441,51.300343,45,1,1,3,15/12/2009,3,00:20,511,E10000030,3,247,6,40,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01030477,1,9,0,16,0,0,1,0,1,4,1,1,15,1,4,1598,1,7,10,1,MINI                ,MINI COOPER                ,1,1,1,4,3,0,0,0,0,-1,9,1
200945GU46505,501920,156710,-0.539441,51.300343,45,1,1,3,15/12/2009,3,00:20,511,E10000030,3,247,6,40,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01030477,1,9,0,16,0,0,1,0,1,4,1,1,15,1,4,1598,1,7,10,1,MINI                ,MINI COOPER                ,2,2,1,4,1,0,0,1,0,-1,9,1
200945GU46505,501920,156710,-0.539441,51.300343,45,1,1,3,15/12/2009,3,00:20,511,E10000030,3,247,6,40,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01030477,1,9,0,16,0,0,1,0,1,4,1,1,15,1,4,1598,1,7,10,1,MINI                ,MINI COOPER                ,3,2,1,4,2,0,0,2,0,-1,9,3
2009610094309,332780,195780,-2.973162,51.656724,61,3,1,1,15/12/2009,3,00:30,732,W06000021,5,103,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,W01001565,1,9,0,18,0,0,5,0,2,10,4,1,15,1,4,1390,1,9,-1,-1,RENAULT             ,CLIO S                     ,1,2,1,4,3,0,0,1,0,-1,9,-1
200942I429912,545680,197250,0.104583,51.655115,42,3,3,1,15/12/2009,3,00:50,456,E10000012,1,11,3,70,0,0,-1,0,0,0,6,1,2,0,0,2,1,E01021803,1,21,0,12,0,0,0,0,0,0,3,1,15,3,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,
