Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
2010460183357,631730,140960,1.310007,51.120967,46,3,1,1,23/02/2010,3,00:40,533,E10000016,6,3310,2,40,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01024249,1,9,0,1,0,0,0,0,0,0,2,1,15,1,9,1795,1,12,-1,-1,LAND ROVER          ,FREELANDER XEI S-WAGON     ,1,3,1,6,3,9,5,0,0,-1,0,-1
201045TA49102,538440,153950,-0.016952,51.267838,45,3,1,2,23/02/2010,3,01:30,516,E10000030,5,74,6,40,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01030837,1,9,0,16,0,0,2,0,1,0,1,1,1,1,7,-1,-1,-1,-1,-1,VAUXHALL            ,ASTRA CLUB CDTI            ,1,1,1,7,3,0,0,0,0,-1,9,-1
201045TA49102,538440,153950,-0.016952,51.267838,45,3,1,2,23/02/2010,3,01:30,516,E10000030,5,74,6,40,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01030837,1,9,0,16,0,0,2,0,1,0,1,1,1,1,7,-1,-1,-1,-1,-1,VAUXHALL            ,ASTRA CLUB CDTI            ,2,2,1,6,3,0,0,1,0,-1,9,1
2010440074411,442160,115960,-1.401319,50.941484,44,3,1,1,23/02/2010,3,02:52,500,E06000045,6,0,1,30,2,4,6,0,0,0,4,2,2,0,0,1,1,E01017146,1,9,0,17,0,8,5,0,3,0,1,1,15,1,4,1498,1,3,9,1,MERCEDES            ,A150 CLASSIC SE CVT        ,1,1,1,4,3,0,0,0,0,-1,9,1
201030A000079,441000,354860,-1.389263,53.089367,30,2,1,1,23/02/2010,3,03:35,320,E10000007,3,38,3,70,0,-1,-1,0,0,0,6,1,1,0,0,1,1,E01019471,1,9,0,18,0,0,2,10,5,6,1,1,15,2,5,1149,1,7,4,1,RENAULT             ,CLIO EXPRESSION 16V        ,1,1,2,5,2,0,0,0,0,-1,9,1
20104100T1023,509040,216000,-0.418970,51.831933,41,3,1,1,23/02/2010,3,03:41,431,E10000015,1,1,3,70,0,0,-1,0,0,0,4,1,2,0,0,2,1,E01023430,1,9,0,18,0,0,1,0,1,9,2,1,15,1,6,1997,2,8,2,1,PEUGEOT             ,307 RAPIER HDI             ,1,1,1,6,3,0,0,0,0,-1,9,1
20104100K0218,535340,202260,-0.042857,51.702718,41,3,2,1,23/02/2010,3,05:28,430,E10000015,3,10,3,40,6,2,4,198,0,7,4,1,2,0,0,1,1,E01023297,1,21,0,3,0,1,0,0,0,0,2,1,1,1,9,5880,2,4,5,1,DAF TRUCKS          ,FA CF65.220                ,,,,,,,,,,,,
20104100K0218,535340,202260,-0.042857,51.702718,41,3,2,1,23/02/2010,3,05:28,430,E10000015,3,10,3,40,6,2,4,198,0,7,4,1,2,0,0,1,1,E01023297,2,21,0,4,0,1,0,0,0,0,1,1,1,1,6,8867,2,1,7,1,SCANIA              ,                           ,1,1,1,6,3,0,0,0,0,-1,21,1
20104100G0094,522170,217560,-0.227963,51.843238,41,3,1,1,23/02/2010,3,05:40,433,E10000015,4,656,6,30,0,0,-1,0,0,0,1,8,4,0,0,1,1,E01023595,1,19,0,17,0,0,2,0,7,10,1,1,1,1,7,1870,2,5,8,1,NISSAN              ,PRIMASTAR SE DCI100 SWB    ,1,1,1,7,3,0,0,0,0,-1,19,1
2010471001250,544880,101890,0.054498,50.798400,47,2,3,1,23/02/2010,3,05:42,554,E10000011,3,26,6,30,9,4,6,0,0,0,4,2,2,0,0,1,1,E01021047,1,9,0,18,0,1,0,0,0,0,3,1,1,1,7,1796,1,9,1,1,FORD                ,MONDEO VERONA              ,,,,,,,,,,,,
