Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
2009100118109,425270,565210,-1.606680,54.980879,10,3,2,2,24/02/2009,3,00:01,147,E08000021,2,167,3,50,5,4,2,167,0,0,4,1,1,4,0,1,1,E01008407,1,9,0,18,0,1,0,0,0,0,1,1,15,2,6,1560,2,3,3,3,FORD                ,FOCUS LX TDCI 90           ,,,,,,,,,,,,
2009100118109,425270,565210,-1.606680,54.980879,10,3,2,2,24/02/2009,3,00:01,147,E08000021,2,167,3,50,5,4,2,167,0,0,4,1,1,4,0,1,1,E01008407,2,9,0,3,0,1,0,0,0,0,2,1,15,2,5,1398,2,7,-1,-1,PEUGEOT             ,206 LX HDI                 ,1,1,2,5,3,0,0,0,0,-1,9,-1
2009100118109,425270,565210,-1.606680,54.980879,10,3,2,2,24/02/2009,3,00:01,147,E08000021,2,167,3,50,5,4,2,167,0,0,4,1,1,4,0,1,1,E01008407,2,9,0,3,0,1,0,0,0,0,2,1,15,2,5,1398,2,7,-1,-1,PEUGEOT             ,206 LX HDI                 ,2,2,1,6,3,0,0,1,0,-1,9,2
200922C901127,387860,257170,-2.179110,52.212576,22,2,1,1,24/02/2009,3,00:15,276,E10000034,4,4639,6,30,1,4,6,0,0,8,4,1,2,0,0,1,1,E01032336,1,9,0,18,0,4,0,9,1,10,1,1,15,1,6,1796,1,6,-1,-1,MG                  ,ZR                         ,1,1,1,6,2,0,0,0,0,-1,9,-1
200920K014701,395700,290920,-2.064808,52.516118,20,3,2,4,24/02/2009,3,00:22,305,E08000028,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01010071,1,9,0,16,0,0,0,0,0,0,3,1,15,1,7,1796,1,9,-1,2,,,,,,,,,,,,,,
200920K014701,395700,290920,-2.064808,52.516118,20,3,2,4,24/02/2009,3,00:22,305,E08000028,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01010071,2,9,0,17,0,0,1,0,0,0,3,1,15,1,6,1900,2,10,2,1,VOLKSWAGEN          ,PASSAT S TDI               ,1,1,1,6,3,0,0,0,0,-1,9,1
200920K014701,395700,290920,-2.064808,52.516118,20,3,2,4,24/02/2009,3,00:22,305,E08000028,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01010071,2,9,0,17,0,0,1,0,0,0,3,1,15,1,6,1900,2,10,2,1,VOLKSWAGEN          ,PASSAT S TDI               ,2,2,1,6,3,0,0,1,0,-1,9,1
200920K014701,395700,290920,-2.064808,52.516118,20,3,2,4,24/02/2009,3,00:22,305,E08000028,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01010071,2,9,0,17,0,0,1,0,0,0,3,1,15,1,6,1900,2,10,2,1,VOLKSWAGEN          ,PASSAT S TDI               ,3,2,2,6,3,0,0,2,0,-1,9,1
200920K014701,395700,290920,-2.064808,52.516118,20,3,2,4,24/02/2009,3,00:22,305,E08000028,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01010071,2,9,0,17,0,0,1,0,0,0,3,1,15,1,6,1900,2,10,2,1,VOLKSWAGEN          ,PASSAT S TDI               ,4,2,2,5,3,0,0,2,0,-1,9,1
2009460169079,552790,158540,0.190554,51.305417,46,3,1,2,24/02/2009,3,00:30,538,E10000016,3,225,3,30,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01024454,1,9,0,17,0,0,0,0,1,10,1,1,15,2,4,1360,1,3,10,1,PEUGEOT             ,206 VERVE                  ,1,1,2,4,3,0,0,0,0,-1,9,1
