Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
201014K064210,427420,398380,-1.588285,53.481422,14,3,2,3,07/03/2010,1,00:01,215,E08000019,3,57,6,30,0,0,-1,0,0,0,1,1,1,0,0,1,1,E01008144,1,9,0,18,0,0,1,0,0,0,1,1,15,1,7,1596,1,8,5,1,,,2,2,2,6,3,0,0,1,0,-1,9,1
201014K064210,427420,398380,-1.588285,53.481422,14,3,2,3,07/03/2010,1,00:01,215,E08000019,3,57,6,30,0,0,-1,0,0,0,1,1,1,0,0,1,1,E01008144,2,9,0,3,0,0,0,0,0,0,2,1,15,1,9,1998,2,4,6,1,FORD                ,MONDEO LX TDCI             ,1,1,1,9,3,0,0,0,0,-1,9,1
201014K064210,427420,398380,-1.588285,53.481422,14,3,2,3,07/03/2010,1,00:01,215,E08000019,3,57,6,30,0,0,-1,0,0,0,1,1,1,0,0,1,1,E01008144,2,9,0,3,0,0,0,0,0,0,2,1,15,1,9,1998,2,4,6,1,FORD                ,MONDEO LX TDCI             ,3,2,2,4,3,0,0,1,0,-1,9,1
2010070064446,370890,385910,-2.438971,53.369235,7,3,1,1,07/03/2010,1,00:10,129,E06000049,3,56,6,40,0,0,-1,0,0,0,4,1,1,0,0,2,1,E01018648,1,9,0,16,0,0,0,10,8,3,1,1,15,1,6,2000,2,5,6,1,VOLKSWAGEN          ,GOLF S SDI                 ,1,1,1,6,3,0,0,0,0,-1,9,1
201004EN10028,376080,443280,-2.365399,53.885151,4,3,1,1,07/03/2010,1,00:15,80,E10000017,6,0,6,40,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01025321,1,9,0,16,0,0,2,0,7,10,3,1,15,1,4,1360,1,5,8,3,PEUGEOT             ,206 SPORT                  ,1,1,1,4,3,0,0,0,0,-1,9,3
2010100155310,414420,570850,-1.775929,55.031991,10,3,2,1,07/03/2010,1,00:15,139,E06000048,5,348,6,30,3,4,6,9083,0,0,4,1,1,0,0,2,2,E01027471,1,9,0,7,0,6,0,0,0,0,1,1,2,1,-1,1686,2,4,-1,-1,VAUXHALL            ,ASTRA CLUB CDTI            ,,,,,,,,,,,,
2010100155310,414420,570850,-1.775929,55.031991,10,3,2,1,07/03/2010,1,00:15,139,E06000048,5,348,6,30,3,4,6,9083,0,0,4,1,1,0,0,2,2,E01027471,2,9,0,9,0,5,0,0,0,0,2,1,15,1,4,1360,1,9,10,2,PEUGEOT             ,206 GLX                    ,1,1,1,4,3,0,0,0,0,-1,9,2
2010130001665,433580,435800,-1.491433,53.817398,13,3,1,1,07/03/2010,1,00:15,204,E08000035,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01011423,1,9,0,18,0,0,0,0,1,2,1,1,15,1,7,3000,1,10,-1,-1,,,1,2,2,6,3,0,0,2,0,-1,9,-1
20104100B0145,524800,210640,-0.192296,51.780469,41,3,2,2,07/03/2010,1,00:15,438,E10000015,5,149,6,30,1,4,6,37,0,0,6,8,4,5,0,2,2,E01023925,1,9,0,18,0,1,1,0,7,4,2,1,15,1,4,1590,1,8,7,1,HONDA               ,CIVIC SE                   ,1,1,1,4,3,0,0,0,0,-1,9,1
20104100B0145,524800,210640,-0.192296,51.780469,41,3,2,2,07/03/2010,1,00:15,438,E10000015,5,149,6,30,1,4,6,37,0,0,6,8,4,5,0,2,2,E01023925,1,9,0,18,0,1,1,0,7,4,2,1,15,1,4,1590,1,8,7,1,HONDA               ,CIVIC SE                   ,2,2,2,4,3,0,0,1,0,-1,9,1
