Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
201020W502780,408750,286910,-1.872601,52.480017,20,3,1,1,11/11/2010,5,00:07,300,E08000025,6,0,6,30,6,4,6,0,0,0,4,1,1,0,0,1,1,E01009200,1,11,0,5,0,2,0,0,0,0,0,1,1,1,9,8268,2,9,2,1,DENNIS              ,                           ,1,2,1,10,3,0,0,0,1,-1,11,1
201063DP36210,305460,262210,-3.386297,52.249885,63,2,1,3,11/11/2010,5,00:32,753,W06000023,3,4081,6,60,0,-1,-1,0,0,0,6,4,2,0,0,2,1,W01000454,1,9,0,16,0,0,1,0,8,10,1,1,15,1,4,1391,1,15,-1,2,FORD                ,FIESTA SI                  ,1,1,1,4,3,0,0,0,0,-1,9,2
201063DP36210,305460,262210,-3.386297,52.249885,63,2,1,3,11/11/2010,5,00:32,753,W06000023,3,4081,6,60,0,-1,-1,0,0,0,6,4,2,0,0,2,1,W01000454,1,9,0,16,0,0,1,0,8,10,1,1,15,1,4,1391,1,15,-1,2,FORD                ,FIESTA SI                  ,2,2,2,4,2,0,0,2,0,-1,9,2
201063DP36210,305460,262210,-3.386297,52.249885,63,2,1,3,11/11/2010,5,00:32,753,W06000023,3,4081,6,60,0,-1,-1,0,0,0,6,4,2,0,0,2,1,W01000454,1,9,0,16,0,0,1,0,8,10,1,1,15,1,4,1391,1,15,-1,2,FORD                ,FIESTA SI                  ,3,2,1,5,2,0,0,1,0,-1,9,3
2010440478013,451720,159960,-1.258954,51.336331,44,3,1,1,11/11/2010,5,01:10,490,E10000014,3,339,6,50,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01022522,1,9,0,18,0,0,2,12,1,0,1,1,15,1,6,2544,1,11,4,1,FORD                ,COUGAR VX V6               ,1,1,1,6,3,0,0,0,0,-1,9,1
2010130481130,428770,433280,-1.564725,53.795036,13,3,2,2,11/11/2010,5,01:20,204,E08000035,3,58,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01011367,1,9,0,18,0,0,0,0,0,0,3,1,15,1,7,1995,2,8,2,1,TOYOTA              ,AVENSIS GS D4-D            ,1,1,1,7,3,0,0,0,0,-1,9,1
2010130481130,428770,433280,-1.564725,53.795036,13,3,2,2,11/11/2010,5,01:20,204,E08000035,3,58,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01011367,1,9,0,18,0,0,0,0,0,0,3,1,15,1,7,1995,2,8,2,1,TOYOTA              ,AVENSIS GS D4-D            ,2,2,1,7,3,0,0,1,0,-1,9,1
2010130481130,428770,433280,-1.564725,53.795036,13,3,2,2,11/11/2010,5,01:20,204,E08000035,3,58,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01011367,2,9,0,18,0,0,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,
2010620205105,291830,179490,-3.559931,51.503911,62,3,1,1,11/11/2010,5,02:40,740,W06000013,4,4181,1,30,1,4,6,0,0,0,4,2,2,0,0,1,1,W01000982,1,9,0,7,0,3,1,7,0,0,1,1,15,1,5,1124,1,3,-1,1,CITROEN             ,C3 AIRPLAY+                ,1,2,1,5,3,0,0,1,0,-1,9,1
2010100716010,430340,554980,-1.528540,54.888669,10,3,2,2,11/11/2010,5,02:45,150,E08000024,3,195,6,60,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01008848,1,8,0,18,0,0,0,0,0,0,3,1,1,1,9,1997,2,6,2,1,CITROEN             ,XSARA PICASSO LX HDI       ,1,1,1,9,3,0,0,0,0,-1,8,1
2010100716010,430340,554980,-1.528540,54.888669,10,3,2,2,11/11/2010,5,02:45,150,E08000024,3,195,6,60,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01008848,2,21,1,18,0,0,0,0,0,0,3,1,1,1,9,11705,2,3,5,1,SCANIA              ,                           ,2,1,1,9,3,0,0,0,0,-1,21,1
201011NH27790,420790,554770,-1.677431,54.887268,11,3,1,1,11/11/2010,5,03:30,169,E06000047,6,0,6,40,0,-1,-1,0,0,0,6,1,4,0,0,2,1,E01020663,1,9,0,17,0,0,1,0,1,4,4,1,15,1,5,1124,1,13,2,2,PEUGEOT             ,106 XN INDEPENDENCE        ,1,2,1,4,3,0,0,1,0,-1,9,-1
201001HT20832,538260,181510,-0.008805,51.515547,1,3,2,1,11/11/2010,5,04:20,5,E09000030,3,12,3,50,5,4,4,125,0,0,4,1,1,0,0,1,2,E01004249,1,9,0,4,0,1,0,0,0,0,2,1,15,1,8,2295,1,11,1,1,FORD                ,GALAXY GLX AUTO            ,1,1,1,8,3,0,0,0,0,-1,9,1
201001HT20832,538260,181510,-0.008805,51.515547,1,3,2,1,11/11/2010,5,04:20,5,E09000030,3,12,3,50,5,4,4,125,0,0,4,1,1,0,0,1,2,E01004249,2,9,0,4,0,1,0,0,0,0,1,1,15,2,7,1995,2,8,4,1,VAUXHALL            ,ZAFIRA ELEGANCE DTI        ,,,,,,,,,,,,
201001RG40719,540350,178340,0.020035,51.486546,1,3,1,1,11/11/2010,5,04:35,6,E09000011,3,206,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01001663,1,9,0,18,0,8,5,10,1,2,3,1,2,1,6,1392,1,12,5,1,NISSAN              ,ALMERA GX                  ,1,1,1,6,3,0,0,0,0,-1,9,1
201001JI40756,543640,186230,0.070602,51.556618,1,2,1,1,11/11/2010,5,05:00,14,E09000026,3,118,3,30,0,-1,-1,0,0,1,4,1,1,0,0,1,1,E01003728,1,9,0,18,0,0,0,0,0,0,1,1,2,1,6,3600,1,2,2,1,,,1,3,1,8,2,1,1,0,0,-1,0,1
2010460193247,608340,138540,0.974879,51.108213,46,3,1,1,11/11/2010,5,05:07,530,E10000016,1,20,3,70,0,-1,-1,0,0,0,6,4,1,0,0,2,1,E01024013,1,9,0,18,0,0,5,0,2,7,0,1,15,1,6,1997,2,9,5,1,CITROEN             ,XSARA PICASSO SX HDI       ,1,1,1,6,3,0,0,0,0,-1,9,1
201054EB39010,395770,135310,-2.061831,51.117004,54,2,1,1,11/11/2010,5,05:39,635,E06000054,3,303,3,70,0,0,-1,0,0,0,6,5,2,0,0,2,1,E01032004,1,9,0,18,0,0,1,0,6,6,1,1,15,1,9,1900,2,8,7,3,VOLKSWAGEN          ,SHARAN CARAT TDI           ,1,1,1,9,2,0,0,0,0,-1,9,3
201001VW40403,522110,167980,-0.246101,51.397665,1,2,2,2,11/11/2010,5,05:50,22,E09000024,3,3,3,30,5,4,6,0,0,0,4,2,2,0,0,1,1,E01003469,1,9,0,4,0,8,0,0,0,0,2,1,15,1,6,1995,1,8,9,1,,,1,1,1,6,2,0,0,0,0,-1,9,1
201001VW40403,522110,167980,-0.246101,51.397665,1,2,2,2,11/11/2010,5,05:50,22,E09000024,3,3,3,30,5,4,6,0,0,0,4,2,2,0,0,1,1,E01003469,2,9,0,18,0,8,0,0,0,0,1,1,15,2,5,1598,1,2,8,1,PEUGEOT             ,207 GT CC                  ,2,1,2,5,3,0,0,0,0,-1,9,1
201045SP55688,509960,170880,-0.419781,51.426215,45,3,2,3,11/11/2010,5,05:50,40,E10000030,5,230,6,30,3,1,6,0,0,0,4,5,2,0,0,1,1,E01030748,1,9,0,18,0,1,1,0,0,0,1,1,2,1,7,1598,1,4,4,1,,,1,1,1,7,3,0,0,0,0,-1,9,1
201045SP55688,509960,170880,-0.419781,51.426215,45,3,2,3,11/11/2010,5,05:50,40,E10000030,5,230,6,30,3,1,6,0,0,0,4,5,2,0,0,1,1,E01030748,2,9,0,18,0,2,0,0,0,0,1,1,2,1,4,1527,2,12,10,1,PEUGEOT             ,106 XND ZEST 2             ,2,1,1,4,3,0,0,0,0,-1,9,1
201045SP55688,509960,170880,-0.419781,51.426215,45,3,2,3,11/11/2010,5,05:50,40,E10000030,5,230,6,30,3,1,6,0,0,0,4,5,2,0,0,1,1,E01030748,2,9,0,18,0,2,0,0,0,0,1,1,2,1,4,1527,2,12,10,1,PEUGEOT             ,106 XND ZEST 2             ,3,2,1,4,3,0,0,1,0,-1,9,1
201001YR90810,529980,191430,-0.124400,51.606660,1,3,2,2,11/11/2010,5,06:00,31,E09000014,3,109,6,30,3,2,4,106,0,5,4,2,2,0,0,1,1,E01001970,1,9,0,18,0,8,0,0,0,0,1,1,1,1,7,-1,-1,-1,4,1,FORD                ,RANGER D/C 4WD             ,1,1,1,7,3,0,0,0,0,-1,9,1
201001YR90810,529980,191430,-0.124400,51.606660,1,3,2,2,11/11/2010,5,06:00,31,E09000014,3,109,6,30,3,2,4,106,0,5,4,2,2,0,0,1,1,E01001970,2,9,0,18,0,8,0,0,0,0,1,1,1,1,10,1299,1,9,1,1,FORD                ,KA 2                       ,2,1,1,10,3,0,0,0,0,-1,9,1
