Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
201063DP12610,286730,281630,-3.667099,52.420865,63,2,1,1,22/05/2010,7,00:03,753,W06000023,3,44,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,2,W01000429,1,9,0,17,0,0,1,0,0,10,1,1,15,2,4,1299,1,11,8,3,FORD                ,KA                         ,1,1,2,4,2,0,0,0,0,-1,9,3
201042I155505,541640,200330,0.047468,51.683822,42,3,2,1,22/05/2010,7,00:04,456,E10000012,1,25,3,70,0,0,-1,0,0,0,4,1,1,0,0,2,1,E01021806,1,9,0,18,0,0,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,
201042I155505,541640,200330,0.047468,51.683822,42,3,2,1,22/05/2010,7,00:04,456,E10000012,1,25,3,70,0,0,-1,0,0,0,4,1,1,0,0,2,1,E01021806,2,9,0,18,0,0,0,0,0,0,1,1,1,1,7,1896,2,7,10,1,FORD                ,GALAXY ZETEC TDI AUTO      ,1,2,2,2,3,0,0,2,0,-1,9,1
201001JI40307,540170,190370,0.022232,51.594692,1,3,2,1,22/05/2010,7,00:05,14,E09000026,3,11,6,30,3,2,4,168,0,5,4,1,1,0,0,1,1,E01003673,1,9,0,9,0,8,0,0,0,0,1,1,15,1,5,-1,-1,-1,2,1,FIAT                ,SCUDO EL DIESEL            ,,,,,,,,,,,,
201001JI40307,540170,190370,0.022232,51.594692,1,3,2,1,22/05/2010,7,00:05,14,E09000026,3,11,6,30,3,2,4,168,0,5,4,1,1,0,0,1,1,E01003673,2,9,0,7,0,8,0,0,0,0,1,1,15,1,5,1299,1,10,-1,-1,,,1,1,1,5,3,0,0,0,0,-1,9,-1
2010100311810,387370,641730,-2.202348,55.668946,10,3,2,1,22/05/2010,7,00:15,139,E06000048,3,698,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01027382,1,9,0,18,0,0,0,0,0,0,3,1,15,1,4,1149,1,6,3,1,RENAULT             ,CLIO EXTREME 3 16V         ,,,,,,,,,,,,
2010100311810,387370,641730,-2.202348,55.668946,10,3,2,1,22/05/2010,7,00:15,139,E06000048,3,698,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01027382,2,9,0,13,0,0,0,0,0,0,4,1,15,1,4,1596,1,7,5,3,,,1,2,1,5,3,0,0,1,0,-1,9,3
201032D146710,490460,385200,-0.642312,53.355938,32,3,1,1,22/05/2010,7,00:18,356,E10000019,5,212,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01026404,1,9,0,17,0,0,0,0,1,9,4,1,15,2,6,1998,1,3,7,2,TOYOTA              ,RAV4 XTR VVT-I             ,1,1,2,6,3,0,0,0,0,-1,9,2
201036T100068,624610,308140,1.317170,52.624491,36,3,2,1,22/05/2010,7,00:20,404,E10000020,3,1242,2,30,3,2,3,1242,0,0,4,1,1,0,0,1,1,E01026849,1,9,0,12,0,8,0,0,0,0,1,1,15,2,6,1198,1,3,7,1,VOLKSWAGEN          ,POLO E 55                  ,,,,,,,,,,,,
201036T100068,624610,308140,1.317170,52.624491,36,3,2,1,22/05/2010,7,00:20,404,E10000020,3,1242,2,30,3,2,3,1242,0,0,4,1,1,0,0,1,1,E01026849,2,9,0,16,0,8,0,0,0,0,4,1,15,2,7,1124,1,5,5,1,PEUGEOT             ,206 ZEST                   ,1,1,2,7,3,0,0,0,0,-1,9,1
