Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
2009070382428,368420,353430,-2.472866,53.077140,7,2,2,4,06/12/2009,1,00:01,129,E06000049,3,534,6,40,0,0,-1,0,0,0,4,1,2,0,0,1,1,E01018505,1,9,0,17,0,0,0,0,7,3,3,1,15,1,5,1905,2,13,3,1,PEUGEOT             ,306 XRDT                   ,1,1,1,5,3,0,0,0,0,-1,9,1
2009070382428,368420,353430,-2.472866,53.077140,7,2,2,4,06/12/2009,1,00:01,129,E06000049,3,534,6,40,0,0,-1,0,0,0,4,1,2,0,0,1,1,E01018505,1,9,0,17,0,0,0,0,7,3,3,1,15,1,5,1905,2,13,3,1,PEUGEOT             ,306 XRDT                   ,3,2,1,6,2,0,0,1,0,-1,9,1
2009070382428,368420,353430,-2.472866,53.077140,7,2,2,4,06/12/2009,1,00:01,129,E06000049,3,534,6,40,0,0,-1,0,0,0,4,1,2,0,0,1,1,E01018505,2,9,0,16,0,0,0,0,0,0,1,1,15,1,9,1968,2,-1,10,1,JEEP                ,COMPASS LIMITED CRD        ,2,1,1,9,3,0,0,0,0,-1,9,1
2009070382428,368420,353430,-2.472866,53.077140,7,2,2,4,06/12/2009,1,00:01,129,E06000049,3,534,6,40,0,0,-1,0,0,0,4,1,2,0,0,1,1,E01018505,2,9,0,16,0,0,0,0,0,0,1,1,15,1,9,1968,2,-1,10,1,JEEP                ,COMPASS LIMITED CRD        ,4,2,2,9,3,0,0,1,0,-1,9,1
2009100915009,424870,564070,-1.613028,54.970654,10,3,1,1,06/12/2009,1,00:08,147,E08000021,4,1307,2,20,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01008440,1,10,0,18,0,0,0,0,0,0,1,1,1,1,-1,2402,2,5,2,1,,,1,3,2,4,3,5,1,0,0,-1,0,-1
200906B025234,383820,395860,-2.245160,53.459229,6,3,2,1,06/12/2009,1,00:13,102,E08000003,3,5103,3,30,6,2,4,5219,0,5,4,2,2,0,0,1,1,E01005208,1,9,0,18,0,8,0,0,0,0,1,1,15,1,5,1149,1,11,4,1,,,,,,,,,,,,,,
200906B025234,383820,395860,-2.245160,53.459229,6,3,2,1,06/12/2009,1,00:13,102,E08000003,3,5103,3,30,6,2,4,5219,0,5,4,2,2,0,0,1,1,E01005208,2,9,0,18,0,8,0,0,0,0,3,1,15,2,6,1124,1,7,3,1,,,1,1,2,6,3,0,0,0,0,-1,9,1
2009440523418,442880,119060,-1.390707,50.969306,44,3,1,1,06/12/2009,1,00:15,491,E10000014,6,0,6,40,1,4,6,0,0,0,4,2,2,0,0,1,1,E01022663,1,9,0,7,0,8,1,0,1,4,1,1,15,1,4,998,1,9,2,1,,,1,1,1,4,3,0,0,0,0,-1,9,1
200950JG3J011,290250,73370,-3.550524,50.549692,50,3,1,1,06/12/2009,1,00:15,585,E10000008,3,381,6,40,0,0,-1,0,0,0,1,2,2,0,0,2,1,E01020201,1,9,0,17,0,0,2,0,0,0,2,1,15,1,3,1596,1,12,4,1,BMW                 ,316I                       ,1,2,1,3,3,0,0,2,0,-1,9,1
200911SL31799,434270,531560,-1.470035,54.677957,11,3,1,1,06/12/2009,1,00:20,169,E06000047,5,26,6,60,0,-1,-1,0,0,0,6,2,2,0,0,2,1,E01020796,1,9,0,17,0,0,2,0,1,0,3,1,15,1,4,1998,2,11,3,2,VAUXHALL            ,VECTRA 2.0 DI GLS          ,1,2,1,4,3,0,0,2,0,-1,9,2
20093104A3437,454460,366810,-1.186276,53.195576,31,3,2,2,06/12/2009,1,00:23,344,E10000024,4,6407,6,30,3,4,6,0,0,0,6,1,2,0,0,2,1,E01028260,1,9,0,16,0,8,0,0,0,0,3,1,15,1,7,1242,1,10,4,1,FIAT                ,PUNTO 60 TEAM              ,2,1,1,7,3,0,0,0,0,-1,9,1
20093104A3437,454460,366810,-1.186276,53.195576,31,3,2,2,06/12/2009,1,00:23,344,E10000024,4,6407,6,30,3,4,6,0,0,0,6,1,2,0,0,2,1,E01028260,2,9,0,17,0,8,0,0,0,0,3,1,1,1,7,1998,2,7,3,1,FORD                ,MONDEO ZETEC TDDI          ,1,2,1,7,3,0,0,2,0,-1,9,1
200906M024815,376650,394710,-2.353059,53.448622,6,3,1,1,06/12/2009,1,00:24,112,E08000009,4,5214,3,30,6,2,5,0,0,5,4,1,2,0,0,1,1,E01006198,1,9,0,7,0,6,0,0,0,0,1,1,15,1,5,1396,1,10,8,1,HONDA               ,CIVIC 1.4I SPORT           ,1,3,1,6,3,1,3,0,0,-1,0,1
200904AL09212,334300,436880,-2.999582,53.824019,4,3,2,3,06/12/2009,1,00:30,74,E10000017,5,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01025027,1,9,0,16,0,0,0,0,7,10,3,1,15,1,4,1781,1,18,7,1,,,1,1,1,4,3,0,0,0,0,-1,9,1
200904AL09212,334300,436880,-2.999582,53.824019,4,3,2,3,06/12/2009,1,00:30,74,E10000017,5,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01025027,2,9,0,18,0,0,0,0,0,0,1,1,15,1,9,2204,2,3,8,2,HONDA               ,ACCORD EX I-CTDI           ,2,1,1,9,3,0,0,0,0,-1,9,2
200904AL09212,334300,436880,-2.999582,53.824019,4,3,2,3,06/12/2009,1,00:30,74,E10000017,5,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01025027,2,9,0,18,0,0,0,0,0,0,1,1,15,1,9,2204,2,3,8,2,HONDA               ,ACCORD EX I-CTDI           ,3,2,2,9,3,0,0,2,0,-1,9,2
200901GD10831,533550,185210,-0.075241,51.549929,1,3,1,1,06/12/2009,1,00:44,4,E09000012,3,10,6,30,0,-1,-1,0,0,0,4,8,2,0,0,1,1,E01001743,1,9,0,18,0,0,0,0,0,0,4,1,15,1,7,1598,1,4,2,1,,,1,3,1,6,3,5,2,0,0,-1,0,1
2009440524608,463190,100030,-1.104775,50.796331,44,3,1,1,06/12/2009,1,00:45,498,E06000044,6,0,6,20,0,-1,-1,0,2,0,4,1,1,0,0,1,1,E01017134,1,8,0,5,0,0,0,0,0,0,4,1,1,1,7,1997,2,6,4,1,PEUGEOT             ,EXPERT E7 TAXI             ,1,3,2,6,3,5,1,0,0,-1,0,1
200950EC2E143,247340,54410,-4.148082,50.369665,50,3,1,1,06/12/2009,1,00:50,583,E06000026,3,374,6,30,7,2,4,3240,0,0,4,5,2,0,0,1,1,E01015158,1,9,0,5,0,2,0,0,0,0,1,1,1,1,8,-1,-1,-1,3,1,CARBODIES           ,TAXI/HIRE CAR              ,1,3,1,6,3,5,1,0,0,-1,0,2
2009620196458,312810,178270,-3.257435,51.496574,62,3,2,1,06/12/2009,1,00:50,741,W06000015,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,W01001749,1,9,0,18,0,0,0,0,0,0,3,1,15,2,5,1124,1,9,-1,1,CITROEN             ,SAXO FORTE                 ,,,,,,,,,,,,
2009620196458,312810,178270,-3.257435,51.496574,62,3,2,1,06/12/2009,1,00:50,741,W06000015,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,W01001749,2,8,0,18,0,0,0,0,0,0,3,1,15,1,6,1997,2,3,-1,1,FIAT                ,SCUDO TW200 SE             ,1,2,2,8,3,0,0,2,0,-1,8,1
