Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
200901LX50316,530350,178010,-0.124028,51.485972,1,3,2,1,13/04/2009,2,00:01,9,E09000022,3,3036,6,30,7,2,3,202,0,5,4,1,1,0,0,1,2,E01003102,1,8,0,1,0,1,0,0,0,0,2,1,1,1,6,-1,-1,-1,-1,-1,,,1,2,2,5,3,0,0,2,0,-1,8,1
200901LX50316,530350,178010,-0.124028,51.485972,1,3,2,1,13/04/2009,2,00:01,9,E09000022,3,3036,6,30,7,2,3,202,0,5,4,1,1,0,0,1,2,E01003102,2,9,0,18,0,2,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,
200920D087102,413130,291760,-1.807918,52.523531,20,2,2,2,13/04/2009,2,00:01,300,E08000025,3,452,3,40,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01009105,1,9,0,18,0,0,0,0,6,0,1,1,15,1,-1,1796,1,17,-1,-1,BMW                 ,318 I                      ,,,,,,,,,,,,
200920D087102,413130,291760,-1.807918,52.523531,20,2,2,2,13/04/2009,2,00:01,300,E08000025,3,452,3,40,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01009105,2,9,0,18,0,0,0,0,0,0,3,1,1,1,6,1896,2,4,2,1,,,1,1,1,6,3,0,0,0,0,-1,9,1
200920D087102,413130,291760,-1.807918,52.523531,20,2,2,2,13/04/2009,2,00:01,300,E08000025,3,452,3,40,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01009105,2,9,0,18,0,0,0,0,0,0,3,1,1,1,6,1896,2,4,2,1,,,2,2,2,4,2,0,0,2,0,-1,9,1
200905EE32192,336080,390360,-2.962984,53.406160,5,3,2,1,13/04/2009,2,00:05,91,E08000012,3,5048,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01006513,1,9,0,18,0,1,0,0,0,0,1,1,15,1,5,2231,2,3,5,1,LEXUS               ,IS 220D                    ,,,,,,,,,,,,
200905EE32192,336080,390360,-2.962984,53.406160,5,3,2,1,13/04/2009,2,00:05,91,E08000012,3,5048,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01006513,2,9,0,18,0,1,0,0,0,0,2,1,15,1,8,2487,2,10,2,1,LAND ROVER          ,DISCOVERY TD5 GS AUTO      ,1,1,1,8,3,0,0,0,0,-1,9,1
200914B038809,434540,406110,-1.480149,53.550483,14,2,1,1,13/04/2009,2,00:05,210,E08000016,6,0,6,30,9,4,6,0,0,0,4,1,1,0,0,1,1,E01007340,1,8,0,5,0,5,0,0,0,0,1,1,15,1,7,1997,2,7,3,1,CITROEN             ,XSARA PICASSO LX HDI       ,1,3,1,6,2,10,5,0,0,-1,0,1
2009120061124,393140,454080,-2.106100,53.982730,12,3,2,1,13/04/2009,2,00:10,180,E10000023,5,33,6,30,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01027563,1,9,0,18,0,0,5,0,0,0,1,1,15,2,7,1596,1,8,8,3,,,1,1,2,7,3,0,0,0,0,-1,9,3
2009120061124,393140,454080,-2.106100,53.982730,12,3,2,1,13/04/2009,2,00:10,180,E10000023,5,33,6,30,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01027563,2,9,0,2,0,0,0,0,0,0,3,1,15,1,4,-1,-1,-1,4,1,RENAULT             ,KANGOO SL19 DCI 80+        ,,,,,,,,,,,,
2009470902590,487410,115690,-0.757450,50.933980,47,2,1,2,13/04/2009,2,00:15,559,E10000032,3,286,6,60,0,0,-1,0,0,0,6,1,1,0,0,2,1,E01031537,1,9,0,16,0,0,1,0,7,4,4,1,15,2,5,1124,1,12,6,2,CITROEN             ,SAXO LX                    ,1,1,2,5,3,0,0,0,0,-1,9,2
2009470902590,487410,115690,-0.757450,50.933980,47,2,1,2,13/04/2009,2,00:15,559,E10000032,3,286,6,60,0,0,-1,0,0,0,6,1,1,0,0,2,1,E01031537,1,9,0,16,0,0,1,0,7,4,4,1,15,2,5,1124,1,12,6,2,CITROEN             ,SAXO LX                    ,2,2,1,4,2,0,0,1,0,-1,9,2
2009520903316,358560,172860,-2.597802,51.453146,52,3,1,1,13/04/2009,2,00:20,601,E06000023,3,38,6,30,0,-1,-1,0,0,4,4,1,1,0,0,1,1,E01014543,1,9,0,18,0,0,0,0,0,0,1,1,15,1,5,-1,-1,-1,2,1,,,1,3,2,4,3,1,1,0,0,-1,0,-1
2009160D01980,514790,431200,-0.260037,53.764504,16,3,3,1,13/04/2009,2,00:26,228,E06000010,6,0,1,30,1,4,6,0,0,0,4,1,1,0,1,1,1,E01012843,1,9,0,16,0,4,0,4,0,0,1,1,15,1,3,1242,1,2,1,1,FORD                ,FIESTA STYLE               ,,,,,,,,,,,,
2009160D01980,514790,431200,-0.260037,53.764504,16,3,3,1,13/04/2009,2,00:26,228,E06000010,6,0,1,30,1,4,6,0,0,0,4,1,1,0,1,1,1,E01012843,2,19,0,2,0,8,0,0,0,0,3,1,15,1,8,-1,-1,-1,6,2,ISUZU TRUCKS        ,NQR 70                     ,,,,,,,,,,,,
2009160D01980,514790,431200,-0.260037,53.764504,16,3,3,1,13/04/2009,2,00:26,228,E06000010,6,0,1,30,1,4,6,0,0,0,4,1,1,0,1,1,1,E01012843,3,9,0,2,0,8,0,0,0,0,3,1,1,1,7,2401,1,2,2,1,,,1,3,1,7,3,9,5,0,0,-1,0,1
2009350117709,523130,298850,-0.184493,52.573509,35,3,1,2,13/04/2009,2,00:30,394,E06000031,6,0,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01015617,1,9,0,17,0,0,1,0,1,3,3,1,15,1,4,1587,1,11,7,1,PEUGEOT             ,106 RALLYE                 ,1,1,1,4,3,0,0,0,0,-1,9,1
