Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
200914A050209,465590,406390,-1.011498,53.550045,14,3,1,1,08/03/2009,1,00:01,211,E08000017,1,18,3,70,0,0,-1,0,0,0,6,5,2,0,0,2,1,E01007557,1,9,0,18,0,0,1,0,1,0,0,1,15,1,6,2771,1,11,1,1,,,1,2,2,6,3,0,0,1,0,-1,9,1
200963AC06409,250380,199630,-4.165343,51.675413,63,3,3,2,08/03/2009,1,00:01,751,W06000010,6,0,6,20,3,4,6,0,0,0,4,1,2,0,0,1,1,W01000732,1,9,0,18,0,1,0,0,0,0,1,1,15,2,6,1587,1,7,-1,-1,CITROEN             ,SAXO VTR                   ,1,1,2,6,3,0,0,0,0,-1,9,1
200963AC06409,250380,199630,-4.165343,51.675413,63,3,3,2,08/03/2009,1,00:01,751,W06000010,6,0,6,20,3,4,6,0,0,0,4,1,2,0,0,1,1,W01000732,2,8,0,18,0,1,0,0,0,0,2,1,1,1,7,1996,1,13,-1,1,MERCEDES            ,C200 CLASSIC               ,2,1,1,7,3,0,0,0,0,-1,8,1
200963AC06409,250380,199630,-4.165343,51.675413,63,3,3,2,08/03/2009,1,00:01,751,W06000010,6,0,6,20,3,4,6,0,0,0,4,1,2,0,0,1,1,W01000732,3,19,0,2,0,2,0,0,0,0,1,1,15,3,-1,1995,2,2,-1,-1,VAUXHALL            ,VIVARO 2900 CDTI LWB       ,,,,,,,,,,,,
200932C061409,524020,338780,-0.156278,52.932082,32,3,1,1,08/03/2009,1,00:02,350,E10000019,3,15,1,60,1,4,3,52,0,0,4,8,2,0,0,2,1,E01026016,1,9,0,18,0,3,0,0,7,9,1,1,15,1,8,2969,2,1,3,1,AUDI                ,ALLROAD TDI QUATTRO TDV A  ,1,1,1,8,3,0,0,0,0,-1,9,1
20093102B1169,483340,349540,-0.758555,53.036633,31,2,1,1,08/03/2009,1,00:08,345,E10000024,5,94,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01028324,1,9,0,16,0,0,1,0,1,9,3,1,15,2,4,1299,1,8,7,1,,,1,2,1,4,2,0,0,2,0,-1,9,1
2009460169547,559000,140840,0.271723,51.144684,46,3,2,1,08/03/2009,1,00:10,543,E10000016,5,389,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01024835,1,9,0,18,0,0,0,0,0,0,3,1,15,1,6,1970,1,10,5,1,ALFA ROMEO          ,156 2.0 T SPARK            ,1,2,2,6,3,0,0,1,0,-1,9,3
2009460169547,559000,140840,0.271723,51.144684,46,3,2,1,08/03/2009,1,00:10,543,E10000016,5,389,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01024835,2,9,0,18,0,0,0,0,0,0,3,1,15,1,5,1721,1,18,8,1,RENAULT             ,19 TXE                     ,,,,,,,,,,,,
200997UC40603,250200,617320,-4.368734,55.426845,97,3,2,1,08/03/2009,1,00:10,919,S12000008,4,7046,6,60,8,4,6,0,0,0,6,4,2,0,0,2,1,,1,9,0,15,0,1,0,0,0,0,3,1,15,1,6,1990,1,15,-1,3,SUBARU              ,                           ,1,1,1,6,3,0,0,0,0,-1,9,3
200997UC40603,250200,617320,-4.368734,55.426845,97,3,2,1,08/03/2009,1,00:10,919,S12000008,4,7046,6,60,8,4,6,0,0,0,6,4,2,0,0,2,1,,2,21,0,7,0,5,0,0,0,0,4,1,1,1,6,12900,2,2,-1,1,DAF TRUCKS          ,                           ,,,,,,,,,,,,
