Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
2010440138022,460990,144510,-1.128528,51.196504,44,3,1,5,07/04/2010,4,00:01,490,E10000014,4,3046,6,60,0,-1,-1,0,0,0,6,1,1,7,0,2,1,E01022561,1,9,0,17,0,0,2,0,7,10,1,1,15,1,4,973,1,12,5,1,VAUXHALL            ,CORSA MERIT 12V            ,1,2,2,4,3,0,0,2,0,-1,9,1
2010440138022,460990,144510,-1.128528,51.196504,44,3,1,5,07/04/2010,4,00:01,490,E10000014,4,3046,6,60,0,-1,-1,0,0,0,6,1,1,7,0,2,1,E01022561,1,9,0,17,0,0,2,0,7,10,1,1,15,1,4,973,1,12,5,1,VAUXHALL            ,CORSA MERIT 12V            ,2,2,2,4,3,0,0,2,0,-1,9,1
2010440138022,460990,144510,-1.128528,51.196504,44,3,1,5,07/04/2010,4,00:01,490,E10000014,4,3046,6,60,0,-1,-1,0,0,0,6,1,1,7,0,2,1,E01022561,1,9,0,17,0,0,2,0,7,10,1,1,15,1,4,973,1,12,5,1,VAUXHALL            ,CORSA MERIT 12V            ,3,1,1,4,3,0,0,0,0,-1,9,1
2010440138022,460990,144510,-1.128528,51.196504,44,3,1,5,07/04/2010,4,00:01,490,E10000014,4,3046,6,60,0,-1,-1,0,0,0,6,1,1,7,0,2,1,E01022561,1,9,0,17,0,0,2,0,7,10,1,1,15,1,4,973,1,12,5,1,VAUXHALL            ,CORSA MERIT 12V            ,4,2,2,3,3,0,0,2,0,-1,9,1
2010440138022,460990,144510,-1.128528,51.196504,44,3,1,5,07/04/2010,4,00:01,490,E10000014,4,3046,6,60,0,-1,-1,0,0,0,6,1,1,7,0,2,1,E01022561,1,9,0,17,0,0,2,0,7,10,1,1,15,1,4,973,1,12,5,1,VAUXHALL            ,CORSA MERIT 12V            ,5,2,1,4,3,0,0,1,0,-1,9,1
201001RG40243,538920,177940,-0.000704,51.483305,1,3,2,1,07/04/2010,4,00:51,6,E09000011,3,206,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01001664,1,9,0,18,0,0,0,0,0,0,1,1,15,1,6,1900,2,11,3,1,VOLKSWAGEN          ,PASSAT S TDI               ,1,1,1,6,3,0,0,0,0,-1,9,1
201001RG40243,538920,177940,-0.000704,51.483305,1,3,2,1,07/04/2010,4,00:51,6,E09000011,3,206,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01001664,2,9,0,18,0,0,0,0,0,0,3,1,15,3,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,
201001TB00110,543260,186180,0.065104,51.556266,1,3,2,2,07/04/2010,4,02:00,14,E09000026,3,118,3,30,6,2,3,118,0,5,4,1,1,0,0,1,2,E01003728,1,9,0,9,0,8,0,0,0,0,1,1,15,3,-1,1798,1,8,-1,-1,MAZDA               ,6 S                        ,2,2,2,5,3,0,0,2,0,-1,9,-1
201001TB00110,543260,186180,0.065104,51.556266,1,3,2,2,07/04/2010,4,02:00,14,E09000026,3,118,3,30,6,2,3,118,0,5,4,1,1,0,0,1,2,E01003728,2,9,0,9,0,8,0,0,0,0,2,1,15,1,5,1998,1,6,-1,-1,HONDA               ,CIVIC TYPE-R               ,1,1,1,5,3,0,0,0,0,-1,9,-1
20104100T1045,509120,215240,-0.418049,51.825087,41,2,1,6,07/04/2010,4,02:32,434,E10000015,1,1,3,70,0,0,-1,0,0,0,4,1,1,0,0,2,1,E01023725,1,9,0,18,0,0,5,0,5,6,1,1,15,1,8,1796,1,6,3,1,,,1,1,1,8,2,0,0,0,0,-1,9,1
20104100T1045,509120,215240,-0.418049,51.825087,41,2,1,6,07/04/2010,4,02:32,434,E10000015,1,1,3,70,0,0,-1,0,0,0,4,1,1,0,0,2,1,E01023725,1,9,0,18,0,0,5,0,5,6,1,1,15,1,8,1796,1,6,3,1,,,2,2,1,5,2,0,0,2,0,-1,9,1
20104100T1045,509120,215240,-0.418049,51.825087,41,2,1,6,07/04/2010,4,02:32,434,E10000015,1,1,3,70,0,0,-1,0,0,0,4,1,1,0,0,2,1,E01023725,1,9,0,18,0,0,5,0,5,6,1,1,15,1,8,1796,1,6,3,1,,,3,2,2,4,3,0,0,2,0,-1,9,1
20104100T1045,509120,215240,-0.418049,51.825087,41,2,1,6,07/04/2010,4,02:32,434,E10000015,1,1,3,70,0,0,-1,0,0,0,4,1,1,0,0,2,1,E01023725,1,9,0,18,0,0,5,0,5,6,1,1,15,1,8,1796,1,6,3,1,,,4,2,1,3,3,0,0,1,0,-1,9,1
