Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
200950JH2H005,287870,51360,-3.577510,50.351373,50,1,1,1,30/06/2009,3,00:01,584,E10000008,4,3205,2,30,0,0,-1,0,0,0,4,1,1,0,0,2,1,E01020152,1,9,0,18,0,0,0,0,0,0,1,1,15,1,4,1149,1,10,6,2,,,1,3,1,8,1,9,5,0,0,-1,0,2
200954ER23309,399100,136500,-2.014258,51.127721,54,2,3,2,30/06/2009,3,00:05,635,E06000054,3,303,3,60,0,0,-1,0,0,0,7,1,1,0,0,2,1,E01032076,1,9,0,18,0,0,0,4,0,0,1,1,15,1,9,-1,-1,-1,7,1,CITROEN             ,BERLINGO 600 LX            ,1,1,1,9,2,0,0,0,0,-1,9,1
200954ER23309,399100,136500,-2.014258,51.127721,54,2,3,2,30/06/2009,3,00:05,635,E06000054,3,303,3,60,0,0,-1,0,0,0,7,1,1,0,0,2,1,E01032076,1,9,0,18,0,0,0,4,0,0,1,1,15,1,9,-1,-1,-1,7,1,CITROEN             ,BERLINGO 600 LX            ,2,2,2,9,3,0,0,1,0,-1,9,1
200954ER23309,399100,136500,-2.014258,51.127721,54,2,3,2,30/06/2009,3,00:05,635,E06000054,3,303,3,60,0,0,-1,0,0,0,7,1,1,0,0,2,1,E01032076,2,17,0,2,0,0,0,0,0,0,2,1,15,1,8,7400,2,4,-1,-1,,,,,,,,,,,,,,
200954ER23309,399100,136500,-2.014258,51.127721,54,2,3,2,30/06/2009,3,00:05,635,E06000054,3,303,3,60,0,0,-1,0,0,0,7,1,1,0,0,2,1,E01032076,3,19,4,2,0,0,0,0,0,0,0,1,15,1,6,2402,2,1,4,1,FORD                ,TRANSIT 115 T350L RWD      ,,,,,,,,,,,,
2009219005216,411810,315230,-1.826542,52.734554,21,3,1,3,30/06/2009,3,00:10,252,E10000028,3,515,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01029509,1,9,0,16,0,0,2,10,1,10,1,1,15,1,5,1527,2,11,8,3,PEUGEOT             ,106 XND ZEST 2             ,1,1,1,5,3,0,0,0,0,-1,9,3
2009219005216,411810,315230,-1.826542,52.734554,21,3,1,3,30/06/2009,3,00:10,252,E10000028,3,515,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01029509,1,9,0,16,0,0,2,10,1,10,1,1,15,1,5,1527,2,11,8,3,PEUGEOT             ,106 XND ZEST 2             ,2,2,2,4,3,0,0,1,0,-1,9,3
2009219005216,411810,315230,-1.826542,52.734554,21,3,1,3,30/06/2009,3,00:10,252,E10000028,3,515,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01029509,1,9,0,16,0,0,2,10,1,10,1,1,15,1,5,1527,2,11,8,3,PEUGEOT             ,106 XND ZEST 2             ,3,2,2,4,3,0,0,2,0,-1,9,1
2009230990678,442380,263270,-1.380419,52.265929,23,2,1,1,30/06/2009,3,00:15,293,E10000031,3,426,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01031223,1,9,0,18,0,0,2,10,1,7,2,1,15,1,6,1910,2,2,2,1,VAUXHALL            ,VECTRA SRI CDTI 120        ,1,1,1,6,2,0,0,0,0,-1,9,1
200914A116009,446020,400240,-1.307749,53.496846,14,3,1,1,30/06/2009,3,00:35,211,E08000017,3,6023,6,30,0,0,-1,0,0,0,4,1,1,0,0,1,1,E01007574,1,9,0,17,0,0,0,0,1,1,1,1,15,1,5,1998,1,10,1,1,VAUXHALL            ,VECTRA SRI 140             ,1,1,1,5,3,0,0,0,0,-1,9,1
20094100B9057,523870,210740,-0.205735,51.781574,41,3,1,1,30/06/2009,3,00:45,438,E10000015,3,1000,6,60,0,0,-1,0,0,0,4,1,1,0,0,2,1,E01023925,1,9,0,18,0,0,0,0,1,10,1,1,15,2,5,1086,1,3,4,1,KIA                 ,PICANTO LX                 ,1,1,2,5,3,0,0,0,0,-1,9,1
2009609120672,253540,339590,-4.180615,52.933658,60,2,1,2,30/06/2009,3,01:25,722,W06000002,3,497,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,W01000066,1,9,0,17,0,0,1,0,0,0,1,1,15,1,4,1390,1,14,-1,2,RENAULT             ,19 RL PRIMA                ,1,1,1,4,2,0,0,0,0,-1,9,2
2009609120672,253540,339590,-4.180615,52.933658,60,2,1,2,30/06/2009,3,01:25,722,W06000002,3,497,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,W01000066,1,9,0,17,0,0,1,0,0,0,1,1,15,1,4,1390,1,14,-1,2,RENAULT             ,19 RL PRIMA                ,2,2,1,4,2,0,0,1,0,-1,9,3
2009559C02622,400060,96060,-2.000536,50.764065,55,3,2,1,30/06/2009,3,01:30,643,E06000029,5,10,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01015401,1,9,0,18,0,1,0,0,0,0,2,1,15,1,6,1998,1,10,2,1,PEUGEOT             ,306 XSI                    ,1,1,1,6,3,0,0,0,0,-1,9,1
2009559C02622,400060,96060,-2.000536,50.764065,55,3,2,1,30/06/2009,3,01:30,643,E06000029,5,10,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01015401,2,9,0,18,0,1,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,
2009100419909,401360,647120,-1.979908,55.717542,10,3,1,1,30/06/2009,3,01:31,139,E06000048,3,1,6,60,0,-1,-1,0,0,0,6,7,1,0,7,2,1,E01027380,1,9,0,18,0,0,0,12,0,0,1,1,15,2,6,-1,-1,-1,-1,3,,,1,2,1,7,3,0,0,2,0,-1,9,3
200945RU40663,505500,164570,-0.485782,51.370343,45,2,2,1,30/06/2009,3,01:54,514,E10000030,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01030646,1,9,0,18,0,2,5,4,7,2,4,1,15,1,5,-1,-1,-1,8,1,,,1,1,1,5,2,0,0,0,0,-1,9,1
200945RU40663,505500,164570,-0.485782,51.370343,45,2,2,1,30/06/2009,3,01:54,514,E10000030,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01030646,2,9,0,2,0,1,0,0,1,0,3,1,15,1,-1,1086,1,3,9,1,KIA                 ,PICANTO LX                 ,,,,,,,,,,,,
200945SU40789,488880,159980,-0.725622,51.331923,45,3,2,2,30/06/2009,3,01:57,515,E10000030,1,3,3,50,0,-1,-1,0,0,0,6,1,1,4,0,1,1,E01030789,1,9,0,18,0,0,0,0,0,0,1,1,15,2,4,973,1,9,8,1,VAUXHALL            ,CORSA ENVOY 12V            ,,,,,,,,,,,,
