Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
2010130335067,407110,428790,-1.893647,53.755422,13,3,1,1,11/08/2010,4,00:16,202,E08000033,3,629,6,30,0,-1,-1,0,0,8,4,1,1,0,0,1,1,E01010914,1,9,0,18,0,0,0,0,0,0,1,1,15,1,10,-1,-1,-1,-1,-1,,,1,1,1,10,3,0,0,0,0,-1,9,-1
201004FE10053,386760,450020,-2.203212,53.946114,4,2,1,1,11/08/2010,4,00:25,77,E10000017,6,0,6,60,3,4,6,0,0,0,6,1,1,0,0,2,1,E01025197,1,9,0,16,0,1,0,0,2,10,4,1,15,1,6,1560,2,2,7,1,PEUGEOT             ,207 SPORT HDI 90           ,1,1,1,6,2,0,0,0,0,-1,9,1
2010460189775,575800,137630,0.510102,51.110937,46,3,5,1,11/08/2010,4,00:45,543,E10000016,3,262,6,50,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01024787,1,9,0,18,0,0,5,4,1,10,1,1,15,2,5,1149,1,7,6,3,RENAULT             ,CLIO EXTREME 2 16V         ,1,1,2,5,3,0,0,0,0,-1,9,3
2010460189775,575800,137630,0.510102,51.110937,46,3,5,1,11/08/2010,4,00:45,543,E10000016,3,262,6,50,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01024787,2,9,0,2,0,0,0,0,0,0,1,1,15,2,-1,1796,1,7,6,3,LAND ROVER          ,FREELANDER SERENGETI SE    ,,,,,,,,,,,,
2010460189775,575800,137630,0.510102,51.110937,46,3,5,1,11/08/2010,4,00:45,543,E10000016,3,262,6,50,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01024787,3,9,0,2,0,0,0,0,0,0,1,1,15,1,-1,2179,2,1,6,3,LAND ROVER          ,FREELANDER GS TD4 E        ,,,,,,,,,,,,
2010460189775,575800,137630,0.510102,51.110937,46,3,5,1,11/08/2010,4,00:45,543,E10000016,3,262,6,50,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01024787,4,9,0,2,0,0,0,0,0,0,1,1,15,1,-1,1998,1,10,6,3,MERCEDES            ,C200 SPORT KOMP. AUTO      ,,,,,,,,,,,,
2010460189775,575800,137630,0.510102,51.110937,46,3,5,1,11/08/2010,4,00:45,543,E10000016,3,262,6,50,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01024787,5,9,0,2,0,0,0,0,0,0,1,1,15,1,-1,2990,1,17,6,3,PORSCHE             ,968 COUPE AUTO             ,,,,,,,,,,,,
201005BB04720,334590,396460,-2.986662,53.460800,5,3,2,1,11/08/2010,4,00:50,93,E08000014,4,5110,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01007019,1,90,0,10,0,0,0,0,0,0,1,1,15,1,10,-1,-1,-1,1,1,,,1,1,1,10,3,0,0,0,0,-1,90,1
201005BB04720,334590,396460,-2.986662,53.460800,5,3,2,1,11/08/2010,4,00:50,93,E08000014,4,5110,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01007019,2,90,0,18,0,0,0,0,0,0,1,1,15,1,10,-1,-1,-1,1,1,,,,,,,,,,,,,,
2010331004540,454500,299270,-1.196976,52.588480,33,1,2,2,11/08/2010,4,00:52,360,E10000018,1,1,3,70,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01025627,1,10,0,2,6,0,0,0,1,0,2,1,1,1,6,-1,-1,-1,-1,-1,,,1,2,1,5,1,0,0,0,0,-1,10,-1
