Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
200905FF02184,343140,387210,-2.856229,53.378657,5,3,2,5,14/10/2009,4,00:10,91,E08000012,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01006797,1,9,0,18,0,1,0,0,0,0,1,1,15,2,4,998,1,4,10,1,VAUXHALL            ,CORSA LIFE TWINPORT        ,1,1,2,4,3,0,0,0,0,-1,9,1
200905FF02184,343140,387210,-2.856229,53.378657,5,3,2,5,14/10/2009,4,00:10,91,E08000012,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01006797,2,8,0,4,0,1,0,0,0,0,2,1,1,1,8,1997,2,4,1,1,FORD                ,FOCUS C-MAX GHIA           ,2,1,1,8,3,0,0,0,0,-1,8,1
200905FF02184,343140,387210,-2.856229,53.378657,5,3,2,5,14/10/2009,4,00:10,91,E08000012,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01006797,2,8,0,4,0,1,0,0,0,0,2,1,1,1,8,1997,2,4,1,1,FORD                ,FOCUS C-MAX GHIA           ,3,2,1,10,3,0,0,1,0,-1,8,1
200905FF02184,343140,387210,-2.856229,53.378657,5,3,2,5,14/10/2009,4,00:10,91,E08000012,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01006797,2,8,0,4,0,1,0,0,0,0,2,1,1,1,8,1997,2,4,1,1,FORD                ,FOCUS C-MAX GHIA           ,4,2,2,10,3,0,0,2,0,-1,8,1
200905FF02184,343140,387210,-2.856229,53.378657,5,3,2,5,14/10/2009,4,00:10,91,E08000012,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01006797,2,8,0,4,0,1,0,0,0,0,2,1,1,1,8,1997,2,4,1,1,FORD                ,FOCUS C-MAX GHIA           ,5,2,2,7,3,0,0,2,0,-1,8,1
2009360053898,622440,308430,1.285361,52.627986,36,3,2,1,14/10/2009,4,00:18,404,E10000020,3,147,1,30,1,2,4,1108,0,0,4,1,1,0,0,1,1,E01026854,1,9,0,18,0,8,0,0,0,0,1,1,15,1,6,-1,-1,-1,3,1,,,,,,,,,,,,,,
2009360053898,622440,308430,1.285361,52.627986,36,3,2,1,14/10/2009,4,00:18,404,E10000020,3,147,1,30,1,2,4,1108,0,0,4,1,1,0,0,1,1,E01026854,2,1,0,18,0,8,0,0,0,0,2,1,15,1,6,-1,-1,-1,8,1,,,1,1,1,6,3,0,0,0,0,-1,1,1
200920L142301,415370,278180,-1.775525,52.401388,20,2,1,1,14/10/2009,4,00:32,306,E08000029,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01010190,1,9,0,16,9,0,5,0,7,4,1,1,15,1,6,4921,2,2,10,1,,,1,1,1,6,2,0,0,0,0,-1,9,1
2009470907595,526790,136710,-0.189936,51.115600,47,3,2,2,14/10/2009,4,00:34,560,E10000032,6,0,2,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01031585,1,9,0,1,0,1,0,0,0,0,2,1,15,3,-1,2979,1,3,-1,-1,BMW                 ,335I SE AUTO               ,,,,,,,,,,,,
2009470907595,526790,136710,-0.189936,51.115600,47,3,2,2,14/10/2009,4,00:34,560,E10000032,6,0,2,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01031585,2,9,0,18,0,1,0,0,0,0,1,1,1,1,8,2993,2,2,9,1,,,1,1,1,8,3,0,0,0,0,-1,9,1
2009470907595,526790,136710,-0.189936,51.115600,47,3,2,2,14/10/2009,4,00:34,560,E10000032,6,0,2,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01031585,2,9,0,18,0,1,0,0,0,0,1,1,1,1,8,2993,2,2,9,1,,,2,2,2,6,3,0,0,1,0,-1,9,1
