Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
201043N146090,488370,198440,-0.723314,51.677735,43,3,1,1,08/09/2010,4,00:35,478,E10000002,6,16,6,30,0,-1,-1,0,0,0,7,1,1,0,0,1,1,E01017785,1,9,0,17,0,0,1,0,1,10,1,1,15,1,5,1753,2,5,4,1,,,1,1,1,5,3,0,0,0,0,-1,9,1
2010930002532,345270,732030,-2.890110,56.477246,93,3,1,1,08/09/2010,4,02:15,918,S12000042,3,92,3,40,3,2,4,978,0,4,4,1,2,0,0,1,1,,1,9,0,16,0,1,5,0,2,7,1,1,15,2,4,-1,-1,-1,-1,1,FORD                ,TRANSIT 280 SWB TD         ,1,1,2,4,3,0,0,0,0,-1,9,1
201006X037233,377560,394180,-2.339319,53.443897,6,3,2,1,08/09/2010,4,02:25,112,E08000009,1,60,3,70,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01006200,1,19,0,18,0,0,0,0,0,0,1,1,1,1,8,4899,2,1,9,1,MITSUBISHI FUSO     ,                           ,1,1,1,8,3,0,0,0,0,-1,19,1
201006X037233,377560,394180,-2.339319,53.443897,6,3,2,1,08/09/2010,4,02:25,112,E08000009,1,60,3,70,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01006200,2,21,1,18,0,0,0,0,0,0,2,2,1,1,7,-1,-1,-1,-1,-1,,,,,,,,,,,,,,
201043R255090,484170,164170,-0.792223,51.370306,43,3,2,1,08/09/2010,4,02:50,470,E06000036,4,3348,1,30,1,4,6,7003,0,0,4,1,1,0,0,1,1,E01016207,1,9,0,2,0,1,0,0,0,0,3,1,1,1,6,1998,1,2,10,1,TOYOTA              ,RAV4 XT5                   ,1,1,1,6,3,0,0,0,0,-1,9,1
201043R255090,484170,164170,-0.792223,51.370306,43,3,2,1,08/09/2010,4,02:50,470,E06000036,4,3348,1,30,1,4,6,7003,0,0,4,1,1,0,0,1,1,E01016207,2,9,0,7,0,1,0,4,7,0,1,1,15,3,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,
201043W254090,446720,166200,-1.329906,51.392869,43,3,2,1,08/09/2010,4,03:23,471,E06000037,3,343,6,30,3,4,6,7139,0,0,5,1,1,0,0,1,1,E01016319,1,1,0,7,0,1,0,0,0,0,1,1,15,1,6,-1,-1,-1,7,1,,,1,1,1,6,3,0,0,0,0,-1,1,1
201043W254090,446720,166200,-1.329906,51.392869,43,3,2,1,08/09/2010,4,03:23,471,E06000037,3,343,6,30,3,4,6,7139,0,0,5,1,1,0,0,1,1,E01016319,2,9,0,18,0,1,0,0,0,0,1,1,2,2,6,1248,2,2,6,1,VAUXHALL            ,ASTRA SPECIAL CDTI 90      ,,,,,,,,,,,,
2010231090959,409070,257660,-1.868671,52.217045,23,3,1,1,08/09/2010,4,03:40,293,E10000031,6,5375,6,30,3,4,5,205,0,0,4,1,1,0,0,2,1,E01031184,1,9,0,18,0,1,1,0,0,0,1,1,15,1,5,1781,1,11,5,2,AUDI                ,A3 1.8T QUATTRO            ,1,1,1,5,3,0,0,0,0,-1,9,2
20103102C2441,456170,342390,-1.164942,52.975905,31,3,1,1,08/09/2010,4,04:36,346,E06000018,4,682,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013840,1,9,0,18,0,1,1,10,7,3,1,1,15,2,7,1199,1,7,3,1,VAUXHALL            ,CORSA LIFE 16V             ,1,1,2,7,3,0,0,0,0,-1,9,1
