Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
2010984138310,322220,566390,-3.217036,54.986031,98,3,1,1,21/11/2010,1,00:01,917,S12000006,4,721,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,,1,9,0,17,0,0,1,0,7,9,1,1,15,2,6,1389,1,13,-1,3,VAUXHALL            ,TIGRA MARINE               ,1,1,2,6,3,0,0,0,0,-1,9,3
201043R149110,497040,180090,-0.603028,51.511361,43,2,1,1,21/11/2010,1,00:05,473,E06000039,3,4,6,40,6,2,6,7302,0,4,4,1,1,0,0,1,1,E01016465,1,9,0,7,0,8,0,0,0,0,1,1,15,1,9,1392,1,13,5,1,NISSAN              ,ALMERA EQUATION            ,1,3,1,5,2,4,3,0,0,-1,0,1
2010921004574,371430,795820,-2.472579,57.052618,92,2,1,1,21/11/2010,1,00:10,911,S12000034,4,9077,6,60,9,4,6,0,0,0,6,2,2,0,0,2,1,,1,19,0,16,0,2,1,0,7,4,2,1,15,1,4,1896,2,9,-1,1,SEAT                ,INCA                       ,1,2,2,4,2,0,0,2,0,-1,19,1
2010471007862,563820,104470,0.324190,50.816541,47,3,2,1,21/11/2010,1,00:12,556,E10000011,6,0,1,50,1,4,4,2191,0,0,4,1,1,0,0,2,2,E01021209,1,9,0,5,0,4,0,0,0,0,4,1,15,2,8,1242,1,6,7,2,FIAT                ,PANDA DYNAMIC              ,,,,,,,,,,,,
2010471007862,563820,104470,0.324190,50.816541,47,3,2,1,21/11/2010,1,00:12,556,E10000011,6,0,1,50,1,4,4,2191,0,0,4,1,1,0,0,2,2,E01021209,2,9,0,9,0,4,0,0,0,0,4,1,15,2,4,1149,1,10,3,1,,,1,1,2,4,3,0,0,0,0,-1,9,1
201042I386711,574460,192960,0.518102,51.608391,42,3,2,1,21/11/2010,1,00:15,450,E10000012,6,0,6,30,0,0,-1,0,0,0,4,1,1,0,0,1,1,E01021331,1,9,0,13,0,0,0,0,0,0,2,1,15,1,4,1242,1,2,6,1,FORD                ,FIESTA ZETEC BLUE 75       ,,,,,,,,,,,,
201042I386711,574460,192960,0.518102,51.608391,42,3,2,1,21/11/2010,1,00:15,450,E10000012,6,0,6,30,0,0,-1,0,0,0,4,1,1,0,0,1,1,E01021331,2,9,0,4,0,0,0,0,1,0,3,1,15,2,4,1149,1,8,7,1,RENAULT             ,CLIO DYNAMIQUE 16V         ,1,2,1,4,3,0,0,1,0,-1,9,1
2010440492655,429180,113600,-1.586248,50.921063,44,3,3,2,21/11/2010,1,00:20,496,E10000014,6,0,6,30,3,4,6,0,0,0,7,1,2,0,0,2,1,E01022978,1,9,0,16,0,8,1,0,7,10,1,1,15,1,4,1149,1,8,10,1,RENAULT             ,CLIO EXPRESSION 16V        ,1,1,1,4,3,0,0,0,0,-1,9,1
2010440492655,429180,113600,-1.586248,50.921063,44,3,3,2,21/11/2010,1,00:20,496,E10000014,6,0,6,30,3,4,6,0,0,0,7,1,2,0,0,2,1,E01022978,2,9,0,2,0,1,0,0,0,10,2,1,15,3,-1,-1,-1,-1,-1,-1,VOLKSWAGEN          ,TRANSPORTER T30 130 TDI    ,2,2,2,4,3,0,0,1,0,-1,9,1
2010440492655,429180,113600,-1.586248,50.921063,44,3,3,2,21/11/2010,1,00:20,496,E10000014,6,0,6,30,3,4,6,0,0,0,7,1,2,0,0,2,1,E01022978,3,9,0,2,0,1,0,0,0,0,2,1,15,3,-1,2495,2,6,-1,-1,LAND ROVER          ,DEFENDER 110 COUNTY TD5    ,,,,,,,,,,,,
2010400D03466,500980,221780,-0.534211,51.885399,40,3,3,1,21/11/2010,1,00:22,424,E06000056,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01017596,1,9,0,18,0,0,0,0,0,0,1,1,15,1,6,1796,1,13,5,1,,,1,1,1,6,3,0,0,0,0,-1,9,1
2010400D03466,500980,221780,-0.534211,51.885399,40,3,3,1,21/11/2010,1,00:22,424,E06000056,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01017596,2,9,0,2,0,0,0,0,0,0,1,1,15,3,-1,1895,1,11,-1,-1,,,,,,,,,,,,,,
2010400D03466,500980,221780,-0.534211,51.885399,40,3,3,1,21/11/2010,1,00:22,424,E06000056,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01017596,3,9,0,2,0,0,0,0,0,0,2,1,15,3,-1,2616,1,6,-1,-1,MAZDA               ,RX-8 192 PS                ,,,,,,,,,,,,
2010352766810,528840,281510,-0.106989,52.416384,35,3,1,1,21/11/2010,1,00:25,393,E10000003,4,1040,6,60,0,-1,-1,0,0,0,7,1,2,0,0,2,1,E01018208,1,9,0,16,0,0,0,0,7,0,3,1,15,1,4,1389,1,17,6,3,,,1,1,1,4,3,0,0,0,0,-1,9,3
201001VK30360,519400,169040,-0.284681,51.407769,1,2,2,1,21/11/2010,1,00:30,23,E09000021,3,2043,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01002970,1,8,0,9,0,8,0,0,0,0,3,1,15,1,7,1997,2,7,8,1,PEUGEOT             ,307 RAPIER HDI             ,,,,,,,,,,,,
201001VK30360,519400,169040,-0.284681,51.407769,1,2,2,1,21/11/2010,1,00:30,23,E09000021,3,2043,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01002970,2,3,0,18,0,8,0,0,0,0,1,1,15,1,6,124,1,1,8,1,YAMAHA              ,YBR 125                    ,1,1,1,6,2,0,0,0,0,-1,3,1
2010440492871,474700,123160,-0.936759,51.002926,44,3,1,1,21/11/2010,1,00:30,497,E10000014,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01022626,1,9,0,5,0,0,0,0,0,0,0,1,1,1,-1,1995,2,2,5,1,,,1,3,1,6,3,9,5,0,0,-1,0,1
201014C142210,442410,392070,-1.363264,53.423716,14,3,1,1,21/11/2010,1,00:38,213,E08000018,3,630,3,50,0,0,-1,0,0,0,4,1,2,0,0,2,1,E01007676,1,9,0,16,0,0,1,0,1,7,2,1,15,1,7,-1,-1,-1,4,1,,,1,1,1,7,3,0,0,0,0,-1,9,1
2010160B04481,514710,415910,-0.266904,53.627153,16,2,1,2,21/11/2010,1,00:39,232,E06000013,3,160,1,60,1,4,6,0,0,0,4,1,2,0,0,2,1,E01013308,1,9,0,18,0,8,0,0,1,9,1,1,15,1,6,1956,2,-1,2,1,VAUXHALL            ,INSIGNIA SRI 157 CDTI A    ,1,2,2,6,2,0,0,1,0,-1,9,1
2010160B04481,514710,415910,-0.266904,53.627153,16,2,1,2,21/11/2010,1,00:39,232,E06000013,3,160,1,60,1,4,6,0,0,0,4,1,2,0,0,2,1,E01013308,1,9,0,18,0,8,0,0,1,9,1,1,15,1,6,1956,2,-1,2,1,VAUXHALL            ,INSIGNIA SRI 157 CDTI A    ,2,1,1,6,3,0,0,0,0,-1,9,1
201020L011440,413660,278720,-1.800637,52.406287,20,3,2,1,21/11/2010,1,00:45,306,E08000029,4,4102,1,30,1,4,6,0,0,4,4,9,1,0,0,1,2,E01010202,1,9,0,18,0,4,0,0,0,0,1,1,15,2,-1,1396,1,8,-1,-1,ROVER               ,25 IL 16V                  ,,,,,,,,,,,,
