Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
2009920902079,368420,864220,-2.530995,57.666824,92,3,3,1,18/05/2009,2,,911,S12000034,3,98,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,1,9,0,16,0,0,2,4,0,0,4,1,15,1,11,1998,7,7,-1,2,HONDA               ,CR-V I-VTEC SE SPORT AUTO  ,1,1,1,11,3,0,0,0,0,-1,9,2
2009920902079,368420,864220,-2.530995,57.666824,92,3,3,1,18/05/2009,2,,911,S12000034,3,98,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,2,9,0,2,0,0,0,4,0,0,3,1,15,1,10,1598,1,4,-1,-1,VAUXHALL            ,ASTRA LIFE TWINPORT        ,,,,,,,,,,,,
2009920902079,368420,864220,-2.530995,57.666824,92,3,3,1,18/05/2009,2,,911,S12000034,3,98,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,3,9,0,2,0,0,0,0,0,0,2,1,15,2,7,1360,1,5,-1,-1,,,,,,,,,,,,,,
200901MM70362,535360,176580,-0.052463,51.471945,1,3,1,1,18/05/2009,2,00:25,7,E09000023,3,2214,6,30,0,-1,-1,0,0,0,4,8,2,0,0,1,1,E01004004,1,2,0,18,0,0,0,0,0,0,0,1,1,1,6,85,1,18,-1,-1,HONDA               ,C90MG                      ,1,1,1,6,3,0,0,0,0,-1,2,-1
2009520904637,359420,174520,-2.585616,51.468134,52,3,1,1,18/05/2009,2,00:28,601,E06000023,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01014488,1,9,0,18,0,0,0,0,0,0,1,1,15,3,6,-1,-1,-1,-1,-1,,,1,3,1,6,3,5,1,0,0,-1,0,1
200901YR90300,530170,191190,-0.121747,51.604459,1,3,2,2,18/05/2009,2,00:40,31,E09000014,3,109,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01001970,1,9,0,18,0,8,0,0,0,0,1,1,15,1,8,1597,1,10,3,1,NISSAN              ,ALMERA GX                  ,1,1,1,8,3,0,0,0,0,-1,9,1
200901YR90300,530170,191190,-0.121747,51.604459,1,3,2,2,18/05/2009,2,00:40,31,E09000014,3,109,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01001970,1,9,0,18,0,8,0,0,0,0,1,1,15,1,8,1597,1,10,3,1,NISSAN              ,ALMERA GX                  ,2,2,1,4,3,0,0,1,0,-1,9,1
200901YR90300,530170,191190,-0.121747,51.604459,1,3,2,2,18/05/2009,2,00:40,31,E09000014,3,109,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01001970,2,9,0,9,0,8,0,0,0,0,3,1,15,3,-1,999,1,1,-1,-1,SMART               ,FORTWO PASSION MHD AUTO    ,,,,,,,,,,,,
200945WA38930,496940,146270,-0.613678,51.207363,45,3,1,1,18/05/2009,2,01:00,517,E10000030,6,98,9,40,3,4,6,98,0,0,4,2,2,0,0,2,1,E01030912,1,9,0,18,9,8,1,0,3,0,1,1,15,1,7,3387,1,1,7,1,PORSCHE             ,BOXSTER S SPORT ED TIP S   ,1,1,1,7,3,0,0,0,0,-1,9,1
2009100318109,429800,559450,-1.536496,54.928869,10,3,1,1,18/05/2009,2,01:14,150,E08000024,2,194,3,70,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01008876,1,9,0,18,0,0,5,0,1,10,4,1,15,3,-1,1199,1,9,-1,-1,VAUXHALL            ,CORSA CLUB 16V             ,1,2,1,4,3,0,0,1,0,-1,9,1
