Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
201037L018365,644470,263400,1.577320,52.214488,37,3,1,1,15/08/2010,1,00:01,415,E10000029,4,1122,6,30,0,-1,-1,0,0,0,7,1,1,0,0,2,1,E01030189,1,9,0,17,0,0,0,10,7,10,1,1,15,2,7,1460,1,13,5,2,VAUXHALL            ,                           ,1,1,2,7,3,0,0,0,0,-1,9,2
2010620202753,289640,183300,-3.592666,51.537732,62,3,1,1,15/08/2010,1,00:15,740,W06000013,6,0,1,30,1,4,6,0,0,0,4,1,1,0,0,2,1,W01001056,1,9,0,18,0,3,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,,,1,3,1,5,3,10,9,0,0,-1,0,1
201043R082080,488790,180840,-0.721691,51.519459,43,3,2,1,15/08/2010,1,00:25,474,E06000040,3,308,2,40,3,2,3,308,0,4,4,2,2,0,0,1,1,E01016590,1,9,0,18,0,8,0,0,0,0,1,1,15,1,5,1388,1,6,6,1,FORD                ,FIESTA SILVER              ,,,,,,,,,,,,
201043R082080,488790,180840,-0.721691,51.519459,43,3,2,1,15/08/2010,1,00:25,474,E06000040,3,308,2,40,3,2,3,308,0,4,4,2,2,0,0,1,1,E01016590,2,1,0,18,0,6,0,0,0,0,3,1,15,1,5,-1,-1,-1,6,1,,,1,1,1,5,3,0,0,0,0,-1,1,1
201045GU53631,504400,156770,-0.503863,51.300434,45,3,1,1,15/08/2010,1,00:25,511,E10000030,4,367,6,60,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01030458,1,1,0,4,0,0,0,0,0,0,0,1,15,1,5,-1,-1,-1,-1,-1,,,1,1,1,5,3,0,0,0,0,-1,1,-1
2010530202203,405810,196910,-1.917398,51.670887,53,3,1,1,15/08/2010,1,00:45,621,E10000013,5,179,6,30,0,0,-1,0,0,0,6,1,1,0,0,2,1,E01022223,1,9,0,18,0,0,0,0,7,10,1,1,15,2,4,1389,1,16,8,2,VAUXHALL            ,CORSA GLS                  ,1,1,2,4,3,0,0,0,0,-1,9,2
201001TA00213,543320,180870,0.063809,51.508536,1,1,1,2,15/08/2010,1,00:56,17,E09000025,3,1020,3,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01003480,1,9,0,18,0,0,2,10,5,6,1,1,15,1,5,1993,1,20,-1,-1,FORD                ,SIERRA RS COSWORTH         ,1,1,1,5,1,0,0,0,0,-1,9,-1
201001TA00213,543320,180870,0.063809,51.508536,1,1,1,2,15/08/2010,1,00:56,17,E09000025,3,1020,3,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01003480,1,9,0,18,0,0,2,10,5,6,1,1,15,1,5,1993,1,20,-1,-1,FORD                ,SIERRA RS COSWORTH         ,2,2,1,5,2,0,0,1,0,-1,9,1
20103104D1723,463130,341830,-1.061413,52.970098,31,1,1,2,15/08/2010,1,01:00,343,E10000024,3,612,6,40,6,2,6,0,0,5,4,1,1,0,0,2,1,E01028185,1,9,0,18,0,1,0,0,0,0,3,1,15,1,4,1796,1,4,7,3,VAUXHALL            ,ASTRA SRI XP               ,1,3,2,4,1,1,3,0,0,-1,0,1
20103104D1723,463130,341830,-1.061413,52.970098,31,1,1,2,15/08/2010,1,01:00,343,E10000024,3,612,6,40,6,2,6,0,0,5,4,1,1,0,0,2,1,E01028185,1,9,0,18,0,1,0,0,0,0,3,1,15,1,4,1796,1,4,7,3,VAUXHALL            ,ASTRA SRI XP               ,2,1,1,4,3,0,0,0,0,-1,9,3
