Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
200901XH30503,507870,192000,-0.443371,51.616449,1,3,1,1,30/07/2009,5,00:04,26,E09000017,3,404,6,30,8,4,6,0,0,0,4,1,1,0,0,1,1,E01002475,1,9,0,9,0,8,0,10,1,10,1,1,15,2,4,1198,1,1,10,1,VOLKSWAGEN          ,POLO MATCH 60              ,1,2,1,4,3,0,0,1,0,-1,9,1
20093102D2181,450120,346230,-1.254438,53.011020,31,3,1,1,30/07/2009,5,00:05,342,E10000024,4,6009,6,60,0,-1,-1,0,0,0,5,1,1,0,0,2,1,E01028123,1,9,0,17,0,0,0,0,2,7,1,1,15,1,4,1364,1,3,6,1,,,1,1,1,4,3,0,0,0,0,-1,9,1
200920F137803,405970,290090,-1.913479,52.508642,20,3,2,1,30/07/2009,5,00:13,300,E08000025,6,0,6,30,6,4,6,0,0,0,4,8,2,0,0,1,1,E01009057,1,9,0,18,0,8,0,0,1,10,1,1,15,3,-1,1998,1,12,-1,-1,VAUXHALL            ,CALIBRA SE 7               ,1,2,1,4,3,0,0,1,0,-1,9,1
200920F137803,405970,290090,-1.913479,52.508642,20,3,2,1,30/07/2009,5,00:13,300,E08000025,6,0,6,30,6,4,6,0,0,0,4,8,2,0,0,1,1,E01009057,2,9,0,18,0,1,0,0,0,0,0,1,1,1,6,1686,2,1,1,1,VAUXHALL            ,ASTRA SPECIAL CDTI         ,,,,,,,,,,,,
2009219005927,389020,341600,-2.164958,52.971621,21,3,1,1,30/07/2009,5,00:40,257,E06000021,6,108,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01014236,1,9,0,5,0,0,0,0,0,0,2,1,15,1,6,1598,1,10,2,1,,,1,3,2,6,3,10,9,0,0,-1,0,1
200942I287107,604200,233090,0.970623,51.958735,42,3,1,1,30/07/2009,5,00:40,455,E10000012,3,12,3,70,0,0,-1,0,0,0,6,2,2,0,0,2,1,E01021655,1,9,0,18,0,0,1,0,1,4,1,1,15,1,6,1998,2,5,7,1,FORD                ,MONDEO LX TDCI 130         ,1,1,1,6,3,0,0,0,0,-1,9,1
2009460175192,639130,167230,1.433079,51.353728,46,3,1,1,30/07/2009,5,00:50,541,E10000016,3,255,6,30,0,-1,-1,0,0,0,4,8,2,0,0,1,1,E01024708,1,9,0,16,0,0,0,0,8,10,1,1,15,2,5,1796,1,11,1,1,,,1,1,2,5,3,0,0,0,0,-1,9,1
2009520906874,356620,116840,-2.618933,50.949292,52,3,4,1,30/07/2009,5,00:54,610,E10000027,6,0,6,20,3,4,6,0,0,0,4,1,2,0,0,1,1,E01029240,1,9,0,5,0,6,0,0,0,0,1,1,15,1,5,-1,-1,-1,5,3,,,1,1,1,5,3,0,0,0,0,-1,9,3
2009520906874,356620,116840,-2.618933,50.949292,52,3,4,1,30/07/2009,5,00:54,610,E10000027,6,0,6,20,3,4,6,0,0,0,4,1,2,0,0,1,1,E01029240,2,8,0,18,0,8,0,0,1,10,3,1,1,1,8,1995,2,5,2,1,VAUXHALL            ,ZAFIRA DESIGN DTI 16V      ,,,,,,,,,,,,
2009520906874,356620,116840,-2.618933,50.949292,52,3,4,1,30/07/2009,5,00:54,610,E10000027,6,0,6,20,3,4,6,0,0,0,4,1,2,0,0,1,1,E01029240,3,9,0,2,0,2,0,0,0,0,2,1,15,2,-1,1388,1,5,7,1,,,,,,,,,,,,,,
2009520906874,356620,116840,-2.618933,50.949292,52,3,4,1,30/07/2009,5,00:54,610,E10000027,6,0,6,20,3,4,6,0,0,0,4,1,2,0,0,1,1,E01029240,4,9,0,2,0,2,0,0,0,0,1,1,15,1,-1,-1,-1,-1,7,1,VAUXHALL            ,ASTRA LS DTI               ,,,,,,,,,,,,
200942I243007,576190,188320,0.540733,51.566173,42,3,1,1,30/07/2009,5,01:15,450,E10000012,3,13,1,30,1,4,6,0,0,0,4,1,2,0,0,2,1,E01021312,1,9,0,18,0,3,1,0,1,2,4,1,15,1,5,2171,1,8,2,1,BMW                 ,320CI SE                   ,1,1,1,5,3,0,0,0,0,-1,9,1
200901JI40380,540780,188310,0.030207,51.576029,1,3,2,1,30/07/2009,5,01:42,14,E09000026,3,12,7,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01003789,1,4,0,18,0,8,0,0,0,0,0,1,15,1,5,399,1,17,3,1,HONDA               ,                           ,1,1,1,5,3,0,0,0,0,-1,4,1
200901JI40380,540780,188310,0.030207,51.576029,1,3,2,1,30/07/2009,5,01:42,14,E09000026,3,12,7,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01003789,2,9,0,13,0,8,0,0,0,0,0,1,15,3,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,
2009620192454,266260,193920,-3.933637,51.628110,62,3,2,1,30/07/2009,5,01:45,745,W06000011,3,4217,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,W01000851,1,9,0,18,0,1,0,0,0,0,1,1,15,3,-1,1396,1,7,-1,-1,ROVER               ,25 SPIRIT S                ,,,,,,,,,,,,
2009620192454,266260,193920,-3.933637,51.628110,62,3,2,1,30/07/2009,5,01:45,745,W06000011,3,4217,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,W01000851,2,9,0,7,0,1,0,0,0,0,4,1,15,1,6,1229,1,3,-1,1,,,1,1,1,6,3,0,0,0,0,-1,9,1
20094100A0496,546380,216020,0.122585,51.823584,41,3,1,1,30/07/2009,5,02:20,432,E10000015,6,45,6,60,9,4,5,40,0,0,6,1,2,5,0,2,1,E01023496,1,9,0,7,0,8,1,0,3,9,1,1,15,2,4,1198,1,7,10,1,,,1,2,1,4,3,0,0,2,0,-1,9,3
200963CP19209,211930,199260,-4.720633,51.660530,63,1,1,1,30/07/2009,5,02:30,752,W06000009,3,4139,6,40,0,-1,-1,0,0,0,6,1,2,0,0,2,1,W01000610,1,9,0,18,0,0,0,0,2,10,3,1,2,1,7,1796,1,15,-1,3,,,1,3,1,5,1,5,3,0,0,-1,0,-1
200914B081409,436800,406730,-1.445967,53.555903,14,3,1,2,30/07/2009,5,02:50,210,E08000016,3,628,6,30,3,4,6,0,0,8,4,9,1,0,0,1,1,E01007405,1,9,0,16,0,1,0,10,0,0,2,1,15,1,5,1596,1,7,1,1,,,1,2,2,5,3,0,0,2,0,-1,9,1
