Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,_1st_Road_Class,_1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,_2nd_Road_Class,_2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,_1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,make,model,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
2010160B04291,512210,414960,-0.305031,53.619159,16,3,1,2,14/11/2010,1,00:01,232,E06000013,3,1077,6,40,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01013306,1,9,0,18,0,0,0,0,7,3,1,1,15,1,6,1994,1,9,5,3,,,1,2,2,6,3,0,0,1,0,-1,9,1
2010160B04291,512210,414960,-0.305031,53.619159,16,3,1,2,14/11/2010,1,00:01,232,E06000013,3,1077,6,40,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01013306,1,9,0,18,0,0,0,0,7,3,1,1,15,1,6,1994,1,9,5,3,,,2,2,2,6,3,0,0,2,0,-1,9,3
2010440513211,467490,99140,-1.043934,50.787844,44,3,2,1,14/11/2010,1,00:01,498,E06000044,6,0,6,30,3,4,6,0,0,0,4,8,2,0,0,1,2,E01017074,1,4,0,18,0,1,0,0,0,0,3,1,15,1,7,1130,1,10,4,1,BMW                 ,R1150GS                    ,1,1,1,7,3,0,0,0,0,-1,4,1
2010440513211,467490,99140,-1.043934,50.787844,44,3,2,1,14/11/2010,1,00:01,498,E06000044,6,0,6,30,3,4,6,0,0,0,4,8,2,0,0,1,2,E01017074,2,9,0,7,0,1,0,0,0,0,3,1,15,1,-1,1596,1,8,-1,-1,,,,,,,,,,,,,,
2010352725010,531880,259900,-0.070782,52.221488,35,3,1,1,14/11/2010,1,00:10,395,E10000003,6,0,1,60,1,4,6,0,0,0,4,1,1,0,0,2,1,E01018229,1,3,0,7,0,4,0,0,0,0,4,1,2,1,6,124,1,-1,9,3,PIAGGIO             ,CARNABY                    ,1,1,1,6,3,0,0,0,0,-1,3,3
201060L211375,326850,364890,-3.095925,53.176054,60,3,1,3,14/11/2010,1,00:15,724,W06000005,6,0,6,60,0,-1,-1,0,0,0,6,2,2,0,0,2,1,W01000265,1,9,0,16,0,0,1,0,1,7,2,1,15,1,4,1242,1,13,-1,1,,,1,1,1,4,3,0,0,0,0,-1,9,1
201060L211375,326850,364890,-3.095925,53.176054,60,3,1,3,14/11/2010,1,00:15,724,W06000005,6,0,6,60,0,-1,-1,0,0,0,6,2,2,0,0,2,1,W01000265,1,9,0,16,0,0,1,0,1,7,2,1,15,1,4,1242,1,13,-1,1,,,2,2,2,4,3,0,0,1,0,-1,9,1
201060L211375,326850,364890,-3.095925,53.176054,60,3,1,3,14/11/2010,1,00:15,724,W06000005,6,0,6,60,0,-1,-1,0,0,0,6,2,2,0,0,2,1,W01000265,1,9,0,16,0,0,1,0,1,7,2,1,15,1,4,1242,1,13,-1,1,,,3,2,1,4,3,0,0,2,0,-1,9,1
2010440482793,449450,88690,-1.301236,50.695693,44,2,1,1,14/11/2010,1,00:20,505,E06000046,4,3411,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01017322,1,9,0,18,0,0,0,0,0,0,1,1,1,1,6,989,1,10,3,1,DAIHATSU            ,CUORE+                     ,1,3,1,7,2,8,5,0,0,-1,0,1
201004DA10125,355090,429140,-2.682646,53.756671,4,3,1,1,14/11/2010,1,00:21,79,E10000017,3,6,3,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01025305,1,9,0,18,0,0,1,10,1,5,3,1,15,1,7,1998,1,7,2,1,HONDA               ,CIVIC TYPE-R               ,1,1,1,7,3,0,0,0,0,-1,9,1
